101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.155000		0.080000		-0.152771
0.156000		0.080000		-0.152284
0.157000		0.080000		-0.151814
0.158000		0.080000		-0.151362
0.159000		0.080000		-0.150926
0.160000		0.080000		-0.150507
0.161000		0.080000		-0.150104
0.162000		0.080000		-0.149717
0.163000		0.080000		-0.149345
0.164000		0.080000		-0.148988
0.165000		0.080000		-0.148646
0.166000		0.080000		-0.148319
0.167000		0.080000		-0.148005
0.168000		0.080000		-0.147706
0.169000		0.080000		-0.147421
0.170000		0.080000		-0.147148
0.171000		0.080000		-0.146889
0.172000		0.080000		-0.146643
0.173000		0.080000		-0.146409
0.174000		0.080000		-0.146187
0.175000		0.080000		-0.145977
0.176000		0.080000		-0.145779
0.177000		0.080000		-0.145592
0.178000		0.080000		-0.145416
0.179000		0.080000		-0.145251
0.180000		0.080000		-0.145097
0.181000		0.080000		-0.144953
0.182000		0.080000		-0.144819
0.183000		0.080000		-0.144695
0.184000		0.080000		-0.144581
0.185000		0.080000		-0.144475
0.186000		0.080000		-0.144380
0.187000		0.080000		-0.144293
0.188000		0.080000		-0.144214
0.189000		0.080000		-0.144145
0.190000		0.080000		-0.144083
0.191000		0.080000		-0.144030
0.192000		0.080000		-0.143984
0.193000		0.080000		-0.143946
0.194000		0.080000		-0.143916
0.195000		0.080000		-0.143893
0.196000		0.080000		-0.143877
0.197000		0.080000		-0.143868
0.198000		0.080000		-0.143866
0.199000		0.080000		-0.143871
0.200000		0.080000		-0.143882
0.100000		0.090000		-0.209521
0.101000		0.090000		-0.208156
0.102000		0.090000		-0.206787
0.103000		0.090000		-0.205415
0.104000		0.090000		-0.204042
0.105000		0.090000		-0.202669
0.106000		0.090000		-0.201299
0.107000		0.090000		-0.199932
0.108000		0.090000		-0.198571
0.109000		0.090000		-0.197215
0.110000		0.090000		-0.195867
0.111000		0.090000		-0.194528
0.112000		0.090000		-0.193199
0.113000		0.090000		-0.191880
0.114000		0.090000		-0.190574
0.115000		0.090000		-0.189280
0.116000		0.090000		-0.188001
0.117000		0.090000		-0.186736
0.118000		0.090000		-0.185486
0.119000		0.090000		-0.184253
0.120000		0.090000		-0.183037
0.121000		0.090000		-0.181839
0.122000		0.090000		-0.180658
0.123000		0.090000		-0.179497
0.124000		0.090000		-0.178354
0.125000		0.090000		-0.177231
0.126000		0.090000		-0.176128
0.127000		0.090000		-0.175046
0.128000		0.090000		-0.173984
0.129000		0.090000		-0.172943
0.130000		0.090000		-0.171923
0.131000		0.090000		-0.170924
0.132000		0.090000		-0.169947
0.133000		0.090000		-0.168991
0.134000		0.090000		-0.168057
0.135000		0.090000		-0.167145
0.136000		0.090000		-0.166254
0.137000		0.090000		-0.165384
0.138000		0.090000		-0.164536
0.139000		0.090000		-0.163710
0.140000		0.090000		-0.162905
0.141000		0.090000		-0.162121
0.142000		0.090000		-0.161358
0.143000		0.090000		-0.160616
0.144000		0.090000		-0.159895
0.145000		0.090000		-0.159194
0.146000		0.090000		-0.158514
0.147000		0.090000		-0.157854
0.148000		0.090000		-0.157214
0.149000		0.090000		-0.156593
0.150000		0.090000		-0.155991
0.151000		0.090000		-0.155409
0.152000		0.090000		-0.154845
0.153000		0.090000		-0.154300
0.154000		0.090000		-0.153773
0.155000		0.090000		-0.153265
0.156000		0.090000		-0.152773
0.157000		0.090000		-0.152299
0.158000		0.090000		-0.151842
0.159000		0.090000		-0.151402
0.160000		0.090000		-0.150978
0.161000		0.090000		-0.150571
0.162000		0.090000		-0.150179
0.163000		0.090000		-0.149802
0.164000		0.090000		-0.149441
0.165000		0.090000		-0.149095
0.166000		0.090000		-0.148763
0.167000		0.090000		-0.148445
0.168000		0.090000		-0.148142
0.169000		0.090000		-0.147852
0.170000		0.090000		-0.147575
0.171000		0.090000		-0.147312
0.172000		0.090000		-0.147061
0.173000		0.090000		-0.146823
0.174000		0.090000		-0.146597
0.175000		0.090000		-0.146383
0.176000		0.090000		-0.146181
0.177000		0.090000		-0.145990
0.178000		0.090000		-0.145810
0.179000		0.090000		-0.145641
0.180000		0.090000		-0.145483
0.181000		0.090000		-0.145335
0.182000		0.090000		-0.145198
0.183000		0.090000		-0.145070
0.184000		0.090000		-0.144952
0.185000		0.090000		-0.144843
0.186000		0.090000		-0.144743
0.187000		0.090000		-0.144653
0.188000		0.090000		-0.144571
0.189000		0.090000		-0.144498
0.190000		0.090000		-0.144433
0.191000		0.090000		-0.144377
0.192000		0.090000		-0.144328
0.193000		0.090000		-0.144287
0.194000		0.090000		-0.144253
0.195000		0.090000		-0.144227
0.196000		0.090000		-0.144209
0.197000		0.090000		-0.144197
0.198000		0.090000		-0.144192
0.199000		0.090000		-0.144193
0.200000		0.090000		-0.144201
0.100000		0.100000		-0.209896
0.101000		0.100000		-0.208545
0.102000		0.100000		-0.207189
0.103000		0.100000		-0.205830
0.104000		0.100000		-0.204470
0.105000		0.100000		-0.203110
0.106000		0.100000		-0.201751
0.107000		0.100000		-0.200396
0.108000		0.100000		-0.199046
0.109000		0.100000		-0.197701
0.110000		0.100000		-0.196364
0.111000		0.100000		-0.195034
0.112000		0.100000		-0.193714
0.113000		0.100000		-0.192405
0.114000		0.100000		-0.191107
0.115000		0.100000		-0.189821
0.116000		0.100000		-0.188549
0.117000		0.100000		-0.187291
0.118000		0.100000		-0.186048
0.119000		0.100000		-0.184821
0.120000		0.100000		-0.183610
0.121000		0.100000		-0.182416
0.122000		0.100000		-0.181240
0.123000		0.100000		-0.180082
0.124000		0.100000		-0.178943
0.125000		0.100000		-0.177823
0.126000		0.100000		-0.176723
0.127000		0.100000		-0.175642
0.128000		0.100000		-0.174582
0.129000		0.100000		-0.173542
0.130000		0.100000		-0.172523
0.131000		0.100000		-0.171524
0.132000		0.100000		-0.170547
0.133000		0.100000		-0.169591
0.134000		0.100000		-0.168656
0.135000		0.100000		-0.167742
0.136000		0.100000		-0.166850
0.137000		0.100000		-0.165979
0.138000		0.100000		-0.165129
0.139000		0.100000		-0.164300
0.140000		0.100000		-0.163493
0.141000		0.100000		-0.162706
0.142000		0.100000		-0.161941
0.143000		0.100000		-0.161196
0.144000		0.100000		-0.160471
0.145000		0.100000		-0.159767
0.146000		0.100000		-0.159083
0.147000		0.100000		-0.158420
0.148000		0.100000		-0.157775
0.149000		0.100000		-0.157151
0.150000		0.100000		-0.156545
0.151000		0.100000		-0.155959
0.152000		0.100000		-0.155391
0.153000		0.100000		-0.154842
0.154000		0.100000		-0.154310
0.155000		0.100000		-0.153797
0.156000		0.100000		-0.153301
0.157000		0.100000		-0.152823
0.158000		0.100000		-0.152362
0.159000		0.100000		-0.151917
0.160000		0.100000		-0.151488
0.161000		0.100000		-0.151076
0.162000		0.100000		-0.150680
0.163000		0.100000		-0.150299
0.164000		0.100000		-0.149933
0.165000		0.100000		-0.149582
0.166000		0.100000		-0.149246
0.167000		0.100000		-0.148924
0.168000		0.100000		-0.148616
0.169000		0.100000		-0.148321
0.170000		0.100000		-0.148040
0.171000		0.100000		-0.147772
0.172000		0.100000		-0.147517
0.173000		0.100000		-0.147275
0.174000		0.100000		-0.147044
0.175000		0.100000		-0.146826
0.176000		0.100000		-0.146620
0.177000		0.100000		-0.146425
0.178000		0.100000		-0.146241
0.179000		0.100000		-0.146068
0.180000		0.100000		-0.145906
0.181000		0.100000		-0.145754
0.182000		0.100000		-0.145612
0.183000		0.100000		-0.145481
0.184000		0.100000		-0.145359
0.185000		0.100000		-0.145246
0.186000		0.100000		-0.145143
0.187000		0.100000		-0.145049
0.188000		0.100000		-0.144963
0.189000		0.100000		-0.144887
0.190000		0.100000		-0.144818
0.191000		0.100000		-0.144758
0.192000		0.100000		-0.144706
0.193000		0.100000		-0.144662
0.194000		0.100000		-0.144625
0.195000		0.100000		-0.144596
0.196000		0.100000		-0.144573
0.197000		0.100000		-0.144558
0.198000		0.100000		-0.144550
0.199000		0.100000		-0.144549
0.200000		0.100000		-0.144554
0.100000		0.110000		-0.210264
0.101000		0.110000		-0.208927
0.102000		0.110000		-0.207585
0.103000		0.110000		-0.206240
0.104000		0.110000		-0.204893
0.105000		0.110000		-0.203546
0.106000		0.110000		-0.202201
0.107000		0.110000		-0.200859
0.108000		0.110000		-0.199520
0.109000		0.110000		-0.198187
0.110000		0.110000		-0.196861
0.111000		0.110000		-0.195542
0.112000		0.110000		-0.194233
0.113000		0.110000		-0.192933
0.114000		0.110000		-0.191645
0.115000		0.110000		-0.190368
0.116000		0.110000		-0.189104
0.117000		0.110000		-0.187854
0.118000		0.110000		-0.186618
0.119000		0.110000		-0.185398
0.120000		0.110000		-0.184193
0.121000		0.110000		-0.183005
0.122000		0.110000		-0.181835
0.123000		0.110000		-0.180682
0.124000		0.110000		-0.179547
0.125000		0.110000		-0.178431
0.126000		0.110000		-0.177333
0.127000		0.110000		-0.176256
0.128000		0.110000		-0.175198
0.129000		0.110000		-0.174160
0.130000		0.110000		-0.173142
0.131000		0.110000		-0.172145
0.132000		0.110000		-0.171169
0.133000		0.110000		-0.170213
0.134000		0.110000		-0.169278
0.135000		0.110000		-0.168364
0.136000		0.110000		-0.167471
0.137000		0.110000		-0.166599
0.138000		0.110000		-0.165748
0.139000		0.110000		-0.164918
0.140000		0.110000		-0.164108
0.141000		0.110000		-0.163320
0.142000		0.110000		-0.162552
0.143000		0.110000		-0.161804
0.144000		0.110000		-0.161077
0.145000		0.110000		-0.160370
0.146000		0.110000		-0.159683
0.147000		0.110000		-0.159016
0.148000		0.110000		-0.158368
0.149000		0.110000		-0.157740
0.150000		0.110000		-0.157131
0.151000		0.110000		-0.156541
0.152000		0.110000		-0.155969
0.153000		0.110000		-0.155416
0.154000		0.110000		-0.154880
0.155000		0.110000		-0.154363
0.156000		0.110000		-0.153863
0.157000		0.110000		-0.153380
0.158000		0.110000		-0.152914
0.159000		0.110000		-0.152465
0.160000		0.110000		-0.152033
0.161000		0.110000		-0.151616
0.162000		0.110000		-0.151215
0.163000		0.110000		-0.150829
0.164000		0.110000		-0.150459
0.165000		0.110000		-0.150104
0.166000		0.110000		-0.149763
0.167000		0.110000		-0.149436
0.168000		0.110000		-0.149124
0.169000		0.110000		-0.148825
0.170000		0.110000		-0.148540
0.171000		0.110000		-0.148267
0.172000		0.110000		-0.148008
0.173000		0.110000		-0.147761
0.174000		0.110000		-0.147526
0.175000		0.110000		-0.147304
0.176000		0.110000		-0.147093
0.177000		0.110000		-0.146894
0.178000		0.110000		-0.146706
0.179000		0.110000		-0.146529
0.180000		0.110000		-0.146362
0.181000		0.110000		-0.146206
0.182000		0.110000		-0.146061
0.183000		0.110000		-0.145925
0.184000		0.110000		-0.145799
0.185000		0.110000		-0.145683
0.186000		0.110000		-0.145576
0.187000		0.110000		-0.145478
0.188000		0.110000		-0.145389
0.189000		0.110000		-0.145308
0.190000		0.110000		-0.145236
0.191000		0.110000		-0.145173
0.192000		0.110000		-0.145117
0.193000		0.110000		-0.145069
0.194000		0.110000		-0.145029
0.195000		0.110000		-0.144996
0.196000		0.110000		-0.144971
0.197000		0.110000		-0.144952
0.198000		0.110000		-0.144941
0.199000		0.110000		-0.144936
0.200000		0.110000		-0.144938
0.100000		0.120000		-0.210620
0.101000		0.120000		-0.209297
0.102000		0.120000		-0.207970
0.103000		0.120000		-0.206639
0.104000		0.120000		-0.205306
0.105000		0.120000		-0.203973
0.106000		0.120000		-0.202641
0.107000		0.120000		-0.201312
0.108000		0.120000		-0.199986
0.109000		0.120000		-0.198666
0.110000		0.120000		-0.197352
0.111000		0.120000		-0.196045
0.112000		0.120000		-0.194746
0.113000		0.120000		-0.193457
0.114000		0.120000		-0.192179
0.115000		0.120000		-0.190912
0.116000		0.120000		-0.189658
0.117000		0.120000		-0.188416
0.118000		0.120000		-0.187189
0.119000		0.120000		-0.185976
0.120000		0.120000		-0.184779
0.121000		0.120000		-0.183598
0.122000		0.120000		-0.182434
0.123000		0.120000		-0.181286
0.124000		0.120000		-0.180157
0.125000		0.120000		-0.179045
0.126000		0.120000		-0.177953
0.127000		0.120000		-0.176879
0.128000		0.120000		-0.175824
0.129000		0.120000		-0.174789
0.130000		0.120000		-0.173774
0.131000		0.120000		-0.172779
0.132000		0.120000		-0.171804
0.133000		0.120000		-0.170850
0.134000		0.120000		-0.169916
0.135000		0.120000		-0.169002
0.136000		0.120000		-0.168109
0.137000		0.120000		-0.167237
0.138000		0.120000		-0.166385
0.139000		0.120000		-0.165554
0.140000		0.120000		-0.164744
0.141000		0.120000		-0.163954
0.142000		0.120000		-0.163184
0.143000		0.120000		-0.162435
0.144000		0.120000		-0.161706
0.145000		0.120000		-0.160997
0.146000		0.120000		-0.160307
0.147000		0.120000		-0.159637
0.148000		0.120000		-0.158987
0.149000		0.120000		-0.158355
0.150000		0.120000		-0.157743
0.151000		0.120000		-0.157149
0.152000		0.120000		-0.156574
0.153000		0.120000		-0.156017
0.154000		0.120000		-0.155478
0.155000		0.120000		-0.154957
0.156000		0.120000		-0.154453
0.157000		0.120000		-0.153966
0.158000		0.120000		-0.153496
0.159000		0.120000		-0.153043
0.160000		0.120000		-0.152606
0.161000		0.120000		-0.152185
0.162000		0.120000		-0.151780
0.163000		0.120000		-0.151390
0.164000		0.120000		-0.151016
0.165000		0.120000		-0.150656
0.166000		0.120000		-0.150311
0.167000		0.120000		-0.149980
0.168000		0.120000		-0.149663
0.169000		0.120000		-0.149360
0.170000		0.120000		-0.149070
0.171000		0.120000		-0.148793
0.172000		0.120000		-0.148530
0.173000		0.120000		-0.148278
0.174000		0.120000		-0.148040
0.175000		0.120000		-0.147813
0.176000		0.120000		-0.147598
0.177000		0.120000		-0.147394
0.178000		0.120000		-0.147202
0.179000		0.120000		-0.147021
0.180000		0.120000		-0.146850
0.181000		0.120000		-0.146690
0.182000		0.120000		-0.146541
0.183000		0.120000		-0.146401
0.184000		0.120000		-0.146271
0.185000		0.120000		-0.146151
0.186000		0.120000		-0.146040
0.187000		0.120000		-0.145938
0.188000		0.120000		-0.145845
0.189000		0.120000		-0.145761
0.190000		0.120000		-0.145685
0.191000		0.120000		-0.145618
0.192000		0.120000		-0.145559
0.193000		0.120000		-0.145507
0.194000		0.120000		-0.145463
0.195000		0.120000		-0.145427
0.196000		0.120000		-0.145398
0.197000		0.120000		-0.145376
0.198000		0.120000		-0.145362
0.199000		0.120000		-0.145354
0.200000		0.120000		-0.145352
0.100000		0.130000		-0.210960
0.101000		0.130000		-0.209652
0.102000		0.130000		-0.208339
0.103000		0.130000		-0.207022
0.104000		0.130000		-0.205704
0.105000		0.130000		-0.204385
0.106000		0.130000		-0.203067
0.107000		0.130000		-0.201751
0.108000		0.130000		-0.200439
0.109000		0.130000		-0.199131
0.110000		0.130000		-0.197830
0.111000		0.130000		-0.196535
0.112000		0.130000		-0.195248
0.113000		0.130000		-0.193971
0.114000		0.130000		-0.192704
0.115000		0.130000		-0.191447
0.116000		0.130000		-0.190203
0.117000		0.130000		-0.188971
0.118000		0.130000		-0.187753
0.119000		0.130000		-0.186549
0.120000		0.130000		-0.185360
0.121000		0.130000		-0.184187
0.122000		0.130000		-0.183030
0.123000		0.130000		-0.181889
0.124000		0.130000		-0.180766
0.125000		0.130000		-0.179660
0.126000		0.130000		-0.178573
0.127000		0.130000		-0.177504
0.128000		0.130000		-0.176454
0.129000		0.130000		-0.175422
0.130000		0.130000		-0.174411
0.131000		0.130000		-0.173419
0.132000		0.130000		-0.172446
0.133000		0.130000		-0.171494
0.134000		0.130000		-0.170562
0.135000		0.130000		-0.169650
0.136000		0.130000		-0.168758
0.137000		0.130000		-0.167886
0.138000		0.130000		-0.167035
0.139000		0.130000		-0.166204
0.140000		0.130000		-0.165393
0.141000		0.130000		-0.164603
0.142000		0.130000		-0.163832
0.143000		0.130000		-0.163082
0.144000		0.130000		-0.162351
0.145000		0.130000		-0.161640
0.146000		0.130000		-0.160949
0.147000		0.130000		-0.160277
0.148000		0.130000		-0.159624
0.149000		0.130000		-0.158990
0.150000		0.130000		-0.158375
0.151000		0.130000		-0.157778
0.152000		0.130000		-0.157200
0.153000		0.130000		-0.156640
0.154000		0.130000		-0.156098
0.155000		0.130000		-0.155573
0.156000		0.130000		-0.155066
0.157000		0.130000		-0.154576
0.158000		0.130000		-0.154102
0.159000		0.130000		-0.153645
0.160000		0.130000		-0.153204
0.161000		0.130000		-0.152780
0.162000		0.130000		-0.152371
0.163000		0.130000		-0.151977
0.164000		0.130000		-0.151598
0.165000		0.130000		-0.151234
0.166000		0.130000		-0.150885
0.167000		0.130000		-0.150550
0.168000		0.130000		-0.150229
0.169000		0.130000		-0.149922
0.170000		0.130000		-0.149628
0.171000		0.130000		-0.149347
0.172000		0.130000		-0.149079
0.173000		0.130000		-0.148824
0.174000		0.130000		-0.148581
0.175000		0.130000		-0.148350
0.176000		0.130000		-0.148131
0.177000		0.130000		-0.147923
0.178000		0.130000		-0.147727
0.179000		0.130000		-0.147542
0.180000		0.130000		-0.147367
0.181000		0.130000		-0.147203
0.182000		0.130000		-0.147049
0.183000		0.130000		-0.146906
0.184000		0.130000		-0.146772
0.185000		0.130000		-0.146648
0.186000		0.130000		-0.146533
0.187000		0.130000		-0.146427
0.188000		0.130000		-0.146331
0.189000		0.130000		-0.146243
0.190000		0.130000		-0.146163
0.191000		0.130000		-0.146092
0.192000		0.130000		-0.146029
0.193000		0.130000		-0.145974
0.194000		0.130000		-0.145927
0.195000		0.130000		-0.145887
0.196000		0.130000		-0.145855
0.197000		0.130000		-0.145829
0.198000		0.130000		-0.145811
0.199000		0.130000		-0.145800
0.200000		0.130000		-0.145795
0.100000		0.140000		-0.211282
0.101000		0.140000		-0.209988
0.102000		0.140000		-0.208689
0.103000		0.140000		-0.207387
0.104000		0.140000		-0.206083
0.105000		0.140000		-0.204778
0.106000		0.140000		-0.203474
0.107000		0.140000		-0.202172
0.108000		0.140000		-0.200873
0.109000		0.140000		-0.199579
0.110000		0.140000		-0.198290
0.111000		0.140000		-0.197008
0.112000		0.140000		-0.195734
0.113000		0.140000		-0.194469
0.114000		0.140000		-0.193213
0.115000		0.140000		-0.191968
0.116000		0.140000		-0.190734
0.117000		0.140000		-0.189513
0.118000		0.140000		-0.188305
0.119000		0.140000		-0.187110
0.120000		0.140000		-0.185930
0.121000		0.140000		-0.184766
0.122000		0.140000		-0.183616
0.123000		0.140000		-0.182484
0.124000		0.140000		-0.181367
0.125000		0.140000		-0.180268
0.126000		0.140000		-0.179187
0.127000		0.140000		-0.178124
0.128000		0.140000		-0.177079
0.129000		0.140000		-0.176053
0.130000		0.140000		-0.175045
0.131000		0.140000		-0.174057
0.132000		0.140000		-0.173089
0.133000		0.140000		-0.172139
0.134000		0.140000		-0.171210
0.135000		0.140000		-0.170300
0.136000		0.140000		-0.169410
0.137000		0.140000		-0.168540
0.138000		0.140000		-0.167690
0.139000		0.140000		-0.166860
0.140000		0.140000		-0.166050
0.141000		0.140000		-0.165260
0.142000		0.140000		-0.164489
0.143000		0.140000		-0.163738
0.144000		0.140000		-0.163007
0.145000		0.140000		-0.162295
0.146000		0.140000		-0.161602
0.147000		0.140000		-0.160929
0.148000		0.140000		-0.160275
0.149000		0.140000		-0.159639
0.150000		0.140000		-0.159022
0.151000		0.140000		-0.158423
0.152000		0.140000		-0.157843
0.153000		0.140000		-0.157280
0.154000		0.140000		-0.156735
0.155000		0.140000		-0.156208
0.156000		0.140000		-0.155698
0.157000		0.140000		-0.155204
0.158000		0.140000		-0.154728
0.159000		0.140000		-0.154267
0.160000		0.140000		-0.153823
0.161000		0.140000		-0.153395
0.162000		0.140000		-0.152982
0.163000		0.140000		-0.152585
0.164000		0.140000		-0.152203
0.165000		0.140000		-0.151835
0.166000		0.140000		-0.151482
0.167000		0.140000		-0.151143
0.168000		0.140000		-0.150819
0.169000		0.140000		-0.150507
0.170000		0.140000		-0.150210
0.171000		0.140000		-0.149925
0.172000		0.140000		-0.149653
0.173000		0.140000		-0.149394
0.174000		0.140000		-0.149147
0.175000		0.140000		-0.148912
0.176000		0.140000		-0.148689
0.177000		0.140000		-0.148477
0.178000		0.140000		-0.148277
0.179000		0.140000		-0.148088
0.180000		0.140000		-0.147910
0.181000		0.140000		-0.147742
0.182000		0.140000		-0.147584
0.183000		0.140000		-0.147437
0.184000		0.140000		-0.147299
