101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.170000		0.720000		898.388283
0.171000		0.720000		910.740272
0.172000		0.720000		923.187142
0.173000		0.720000		935.728579
0.174000		0.720000		948.364255
0.175000		0.720000		961.093823
0.176000		0.720000		973.916924
0.177000		0.720000		986.833181
0.178000		0.720000		999.842204
0.179000		0.720000		1012.943590
0.180000		0.720000		1026.136918
0.181000		0.720000		1039.421757
0.182000		0.720000		1052.797660
0.183000		0.720000		1066.264169
0.184000		0.720000		1079.820811
0.185000		0.720000		1093.467103
0.186000		0.720000		1107.202547
0.187000		0.720000		1121.026636
0.188000		0.720000		1134.938850
0.189000		0.720000		1148.938658
0.190000		0.720000		1163.025518
0.191000		0.720000		1177.198878
0.192000		0.720000		1191.458175
0.193000		0.720000		1205.802838
0.194000		0.720000		1220.232285
0.195000		0.720000		1234.745925
0.196000		0.720000		1249.343157
0.197000		0.720000		1264.023374
0.198000		0.720000		1278.785958
0.199000		0.720000		1293.630285
0.200000		0.720000		1308.555723
0.100000		0.730000		296.454293
0.101000		0.730000		302.829738
0.102000		0.730000		309.278902
0.103000		0.730000		315.802458
0.104000		0.730000		322.401081
0.105000		0.730000		329.075450
0.106000		0.730000		335.826247
0.107000		0.730000		342.654153
0.108000		0.730000		349.559849
0.109000		0.730000		356.544019
0.110000		0.730000		363.607341
0.111000		0.730000		370.750496
0.112000		0.730000		377.974158
0.113000		0.730000		385.279001
0.114000		0.730000		392.665693
0.115000		0.730000		400.134895
0.116000		0.730000		407.687265
0.117000		0.730000		415.323453
0.118000		0.730000		423.044102
0.119000		0.730000		430.849845
0.120000		0.730000		438.741308
0.121000		0.730000		446.719105
0.122000		0.730000		454.783840
0.123000		0.730000		462.936107
0.124000		0.730000		471.176486
0.125000		0.730000		479.505545
0.126000		0.730000		487.923839
0.127000		0.730000		496.431908
0.128000		0.730000		505.030278
0.129000		0.730000		513.719460
0.130000		0.730000		522.499949
0.131000		0.730000		531.372222
0.132000		0.730000		540.336742
0.133000		0.730000		549.393953
0.134000		0.730000		558.544282
0.135000		0.730000		567.788136
0.136000		0.730000		577.125906
0.137000		0.730000		586.557963
0.138000		0.730000		596.084659
0.139000		0.730000		605.706326
0.140000		0.730000		615.423277
0.141000		0.730000		625.235804
0.142000		0.730000		635.144181
0.143000		0.730000		645.148659
0.144000		0.730000		655.249469
0.145000		0.730000		665.446824
0.146000		0.730000		675.740912
0.147000		0.730000		686.131904
0.148000		0.730000		696.619947
0.149000		0.730000		707.205169
0.150000		0.730000		717.887678
0.151000		0.730000		728.667558
0.152000		0.730000		739.544874
0.153000		0.730000		750.519671
0.154000		0.730000		761.591972
0.155000		0.730000		772.761780
0.156000		0.730000		784.029075
0.157000		0.730000		795.393822
0.158000		0.730000		806.855959
0.159000		0.730000		818.415410
0.160000		0.730000		830.072076
0.161000		0.730000		841.825838
0.162000		0.730000		853.676558
0.163000		0.730000		865.624080
0.164000		0.730000		877.668228
0.165000		0.730000		889.808806
0.166000		0.730000		902.045601
0.167000		0.730000		914.378382
0.168000		0.730000		926.806898
0.169000		0.730000		939.330881
0.170000		0.730000		951.950048
0.171000		0.730000		964.664096
0.172000		0.730000		977.472706
0.173000		0.730000		990.375542
0.174000		0.730000		1003.372252
0.175000		0.730000		1016.462470
0.176000		0.730000		1029.645811
0.177000		0.730000		1042.921877
0.178000		0.730000		1056.290256
0.179000		0.730000		1069.750518
0.180000		0.730000		1083.302222
0.181000		0.730000		1096.944911
0.182000		0.730000		1110.678117
0.183000		0.730000		1124.501355
0.184000		0.730000		1138.414131
0.185000		0.730000		1152.415936
0.186000		0.730000		1166.506250
0.187000		0.730000		1180.684541
0.188000		0.730000		1194.950264
0.189000		0.730000		1209.302865
0.190000		0.730000		1223.741778
0.191000		0.730000		1238.266427
0.192000		0.730000		1252.876226
0.193000		0.730000		1267.570580
0.194000		0.730000		1282.348881
0.195000		0.730000		1297.210516
0.196000		0.730000		1312.154862
0.197000		0.730000		1327.181287
0.198000		0.730000		1342.289150
0.199000		0.730000		1357.477804
0.200000		0.730000		1372.746595
0.100000		0.740000		328.101681
0.101000		0.740000		334.857666
0.102000		0.740000		341.686389
0.103000		0.740000		348.588557
0.104000		0.740000		355.564878
0.105000		0.740000		362.616065
0.106000		0.740000		369.742832
0.107000		0.740000		376.945895
0.108000		0.740000		384.225971
0.109000		0.740000		391.583774
0.110000		0.740000		399.020021
0.111000		0.740000		406.535424
0.112000		0.740000		414.130693
0.113000		0.740000		421.806533
0.114000		0.740000		429.563647
0.115000		0.740000		437.402730
0.116000		0.740000		445.324470
0.117000		0.740000		453.329549
0.118000		0.740000		461.418641
0.119000		0.740000		469.592409
0.120000		0.740000		477.851508
0.121000		0.740000		486.196581
0.122000		0.740000		494.628259
0.123000		0.740000		503.147162
0.124000		0.740000		511.753896
0.125000		0.740000		520.449053
0.126000		0.740000		529.233211
0.127000		0.740000		538.106932
0.128000		0.740000		547.070764
0.129000		0.740000		556.125236
0.130000		0.740000		565.270861
0.131000		0.740000		574.508136
0.132000		0.740000		583.837537
0.133000		0.740000		593.259525
0.134000		0.740000		602.774538
0.135000		0.740000		612.382998
0.136000		0.740000		622.085306
0.137000		0.740000		631.881842
0.138000		0.740000		641.772967
0.139000		0.740000		651.759021
0.140000		0.740000		661.840321
0.141000		0.740000		672.017166
0.142000		0.740000		682.289832
0.143000		0.740000		692.658572
0.144000		0.740000		703.123621
0.145000		0.740000		713.685189
0.146000		0.740000		724.343465
0.147000		0.740000		735.098616
0.148000		0.740000		745.950787
0.149000		0.740000		756.900103
0.150000		0.740000		767.946663
0.151000		0.740000		779.090548
0.152000		0.740000		790.331815
0.153000		0.740000		801.670500
0.154000		0.740000		813.106617
0.155000		0.740000		824.640158
0.156000		0.740000		836.271094
0.157000		0.740000		847.999376
0.158000		0.740000		859.824932
0.159000		0.740000		871.747671
0.160000		0.740000		883.767480
0.161000		0.740000		895.884225
0.162000		0.740000		908.097753
0.163000		0.740000		920.407892
0.164000		0.740000		932.814447
0.165000		0.740000		945.317208
0.166000		0.740000		957.915942
0.167000		0.740000		970.610399
0.168000		0.740000		983.400311
0.169000		0.740000		996.285390
0.170000		0.740000		1009.265331
0.171000		0.740000		1022.339812
0.172000		0.740000		1035.508494
0.173000		0.740000		1048.771019
0.174000		0.740000		1062.127014
0.175000		0.740000		1075.576090
0.176000		0.740000		1089.117841
0.177000		0.740000		1102.751847
0.178000		0.740000		1116.477672
0.179000		0.740000		1130.294865
0.180000		0.740000		1144.202960
0.181000		0.740000		1158.201479
0.182000		0.740000		1172.289929
0.183000		0.740000		1186.467802
0.184000		0.740000		1200.734581
0.185000		0.740000		1215.089732
0.186000		0.740000		1229.532712
0.187000		0.740000		1244.062966
0.188000		0.740000		1258.679924
0.189000		0.740000		1273.383010
0.190000		0.740000		1288.171633
0.191000		0.740000		1303.045193
0.192000		0.740000		1318.003081
0.193000		0.740000		1333.044676
0.194000		0.740000		1348.169350
0.195000		0.740000		1363.376466
0.196000		0.740000		1378.665375
0.197000		0.740000		1394.035423
0.198000		0.740000		1409.485947
0.199000		0.740000		1425.016276
0.200000		0.740000		1440.625732
0.100000		0.750000		363.851772
0.101000		0.750000		370.996025
0.102000		0.750000		378.211502
0.103000		0.750000		385.498961
0.104000		0.750000		392.859160
0.105000		0.750000		400.292864
0.106000		0.750000		407.800839
0.107000		0.750000		415.383851
0.108000		0.750000		423.042669
0.109000		0.750000		430.778058
0.110000		0.750000		438.590785
0.111000		0.750000		446.481612
0.112000		0.750000		454.451298
0.113000		0.750000		462.500598
0.114000		0.750000		470.630261
0.115000		0.750000		478.841029
0.116000		0.750000		487.133637
0.117000		0.750000		495.508812
0.118000		0.750000		503.967270
0.119000		0.750000		512.509719
0.120000		0.750000		521.136854
0.121000		0.750000		529.849357
0.122000		0.750000		538.647900
0.123000		0.750000		547.533139
0.124000		0.750000		556.505717
0.125000		0.750000		565.566259
0.126000		0.750000		574.715377
0.127000		0.750000		583.953664
0.128000		0.750000		593.281698
0.129000		0.750000		602.700037
0.130000		0.750000		612.209220
0.131000		0.750000		621.809770
0.132000		0.750000		631.502186
0.133000		0.750000		641.286951
0.134000		0.750000		651.164525
0.135000		0.750000		661.135348
0.136000		0.750000		671.199838
0.137000		0.750000		681.358392
0.138000		0.750000		691.611384
0.139000		0.750000		701.959167
0.140000		0.750000		712.402071
0.141000		0.750000		722.940403
0.142000		0.750000		733.574448
0.143000		0.750000		744.304467
0.144000		0.750000		755.130698
0.145000		0.750000		766.053358
0.146000		0.750000		777.072637
0.147000		0.750000		788.188705
0.148000		0.750000		799.401707
0.149000		0.750000		810.711765
0.150000		0.750000		822.118978
0.151000		0.750000		833.623422
0.152000		0.750000		845.225151
0.153000		0.750000		856.924194
0.154000		0.750000		868.720558
0.155000		0.750000		880.614229
0.156000		0.750000		892.605168
0.157000		0.750000		904.693316
0.158000		0.750000		916.878591
0.159000		0.750000		929.160889
0.160000		0.750000		941.540085
0.161000		0.750000		954.016032
0.162000		0.750000		966.588564
0.163000		0.750000		979.257491
0.164000		0.750000		992.022605
0.165000		0.750000		1004.883679
0.166000		0.750000		1017.840462
0.167000		0.750000		1030.892688
0.168000		0.750000		1044.040070
0.169000		0.750000		1057.282300
0.170000		0.750000		1070.619056
0.171000		0.750000		1084.049996
0.172000		0.750000		1097.574758
0.173000		0.750000		1111.192965
0.174000		0.750000		1124.904224
0.175000		0.750000		1138.708124
0.176000		0.750000		1152.604237
0.177000		0.750000		1166.592120
0.178000		0.750000		1180.671315
0.179000		0.750000		1194.841349
0.180000		0.750000		1209.101734
0.181000		0.750000		1223.451966
0.182000		0.750000		1237.891531
0.183000		0.750000		1252.419898
0.184000		0.750000		1267.036525
0.185000		0.750000		1281.740855
0.186000		0.750000		1296.532321
0.187000		0.750000		1311.410343
0.188000		0.750000		1326.374331
0.189000		0.750000		1341.423680
0.190000		0.750000		1356.557778
0.191000		0.750000		1371.776002
0.192000		0.750000		1387.077717
0.193000		0.750000		1402.462279
0.194000		0.750000		1417.929037
0.195000		0.750000		1433.477328
0.196000		0.750000		1449.106482
0.197000		0.750000		1464.815821
0.198000		0.750000		1480.604657
0.199000		0.750000		1496.472298
0.200000		0.750000		1512.418042
0.100000		0.760000		404.304093
0.101000		0.760000		411.839267
0.102000		0.760000		419.443594
0.103000		0.760000		427.117903
0.104000		0.760000		434.863029
0.105000		0.760000		442.679810
0.106000		0.760000		450.569083
0.107000		0.760000		458.531690
0.108000		0.760000		466.568468
0.109000		0.760000		474.680255
0.110000		0.760000		482.867887
0.111000		0.760000		491.132196
0.112000		0.760000		499.474007
0.113000		0.760000		507.894142
0.114000		0.760000		516.393415
0.115000		0.760000		524.972632
0.116000		0.760000		533.632590
0.117000		0.760000		542.374075
0.118000		0.760000		551.197863
0.119000		0.760000		560.104718
0.120000		0.760000		569.095391
0.121000		0.760000		578.170618
0.122000		0.760000		587.331122
0.123000		0.760000		596.577608
0.124000		0.760000		605.910767
0.125000		0.760000		615.331270
0.126000		0.760000		624.839773
0.127000		0.760000		634.436912
0.128000		0.760000		644.123302
0.129000		0.760000		653.899540
0.130000		0.760000		663.766203
0.131000		0.760000		673.723846
0.132000		0.760000		683.773000
0.133000		0.760000		693.914178
0.134000		0.760000		704.147868
0.135000		0.760000		714.474536
0.136000		0.760000		724.894625
0.137000		0.760000		735.408552
0.138000		0.760000		746.016714
0.139000		0.760000		756.719481
0.140000		0.760000		767.517200
0.141000		0.760000		778.410194
0.142000		0.760000		789.398759
0.143000		0.760000		800.483169
0.144000		0.760000		811.663672
0.145000		0.760000		822.940491
0.146000		0.760000		834.313825
0.147000		0.760000		845.783848
0.148000		0.760000		857.350708
0.149000		0.760000		869.014530
0.150000		0.760000		880.775413
0.151000		0.760000		892.633433
0.152000		0.760000		904.588640
0.153000		0.760000		916.641060
0.154000		0.760000		928.790697
0.155000		0.760000		941.037529
0.156000		0.760000		953.381511
0.157000		0.760000		965.822576
0.158000		0.760000		978.360631
0.159000		0.760000		990.995563
0.160000		0.760000		1003.727235
0.161000		0.760000		1016.555488
0.162000		0.760000		1029.480142
0.163000		0.760000		1042.500995
0.164000		0.760000		1055.617822
0.165000		0.760000		1068.830380
0.166000		0.760000		1082.138404
0.167000		0.760000		1095.541607
0.168000		0.760000		1109.039686
0.169000		0.760000		1122.632316
0.170000		0.760000		1136.319154
0.171000		0.760000		1150.099838
0.172000		0.760000		1163.973987
0.173000		0.760000		1177.941203
0.174000		0.760000		1192.001072
0.175000		0.760000		1206.153160
0.176000		0.760000		1220.397018
0.177000		0.760000		1234.732181
0.178000		0.760000		1249.158169
0.179000		0.760000		1263.674484
0.180000		0.760000		1278.280616
0.181000		0.760000		1292.976039
0.182000		0.760000		1307.760212
0.183000		0.760000		1322.632582
0.184000		0.760000		1337.592583
0.185000		0.760000		1352.639634
0.186000		0.760000		1367.773144
0.187000		0.760000		1382.992507
0.188000		0.760000		1398.297110
0.189000		0.760000		1413.686324
0.190000		0.760000		1429.159512
0.191000		0.760000		1444.716025
0.192000		0.760000		1460.355205
0.193000		0.760000		1476.076385
0.194000		0.760000		1491.878887
0.195000		0.760000		1507.762025
0.196000		0.760000		1523.725106
0.197000		0.760000		1539.767425
0.198000		0.760000		1555.888273
0.199000		0.760000		1572.086933
0.200000		0.760000		1588.362679
0.100000		0.770000		450.156634
0.101000		0.770000		458.078375
0.102000		0.770000		466.066645
0.103000		0.770000		474.122376
0.104000		0.770000		482.246505
0.105000		0.770000		490.439968
0.106000		0.770000		498.703704
0.107000		0.770000		507.038650
0.108000		0.770000		515.445741
0.109000		0.770000		523.925908
0.110000		0.770000		532.480081
0.111000		0.770000		541.109181
0.112000		0.770000		549.814124
0.113000		0.770000		558.595816
0.114000		0.770000		567.455158
0.115000		0.770000		576.393036
0.116000		0.770000		585.410329
0.117000		0.770000		594.507900
0.118000		0.770000		603.686601
0.119000		0.770000		612.947268
0.120000		0.770000		622.290722
0.121000		0.770000		631.717769
0.122000		0.770000		641.229195
0.123000		0.770000		650.825770
0.124000		0.770000		660.508244
0.125000		0.770000		670.277348
0.126000		0.770000		680.133791
0.127000		0.770000		690.078262
0.128000		0.770000		700.111427
0.129000		0.770000		710.233931
0.130000		0.770000		720.446395
0.131000		0.770000		730.749417
0.132000		0.770000		741.143569
0.133000		0.770000		751.629401
0.134000		0.770000		762.207436
0.135000		0.770000		772.878174
0.136000		0.770000		783.642088
0.137000		0.770000		794.499623
0.138000		0.770000		805.451203
0.139000		0.770000		816.497221
0.140000		0.770000		827.638047
0.141000		0.770000		838.874021
0.142000		0.770000		850.205458
0.143000		0.770000		861.632649
0.144000		0.770000		873.155852
0.145000		0.770000		884.775305
0.146000		0.770000		896.491214
0.147000		0.770000		908.303762
0.148000		0.770000		920.213103
0.149000		0.770000		932.219366
0.150000		0.770000		944.322653
0.151000		0.770000		956.523041
0.152000		0.770000		968.820579
0.153000		0.770000		981.215293
0.154000		0.770000		993.707181
0.155000		0.770000		1006.296217
0.156000		0.770000		1018.982350
0.157000		0.770000		1031.765505
0.158000		0.770000		1044.645581
0.159000		0.770000		1057.622455
0.160000		0.770000		1070.695980
0.161000		0.770000		1083.865983
0.162000		0.770000		1097.132272
0.163000		0.770000		1110.494630
0.164000		0.770000		1123.952818
0.165000		0.770000		1137.506576
0.166000		0.770000		1151.155622
0.167000		0.770000		1164.899654
0.168000		0.770000		1178.738347
0.169000		0.770000		1192.671360
0.170000		0.770000		1206.698329
0.171000		0.770000		1220.818871
0.172000		0.770000		1235.032585
0.173000		0.770000		1249.339052
0.174000		0.770000		1263.737834
0.175000		0.770000		1278.228477
0.176000		0.770000		1292.810508
0.177000		0.770000		1307.483439
0.178000		0.770000		1322.246765
0.179000		0.770000		1337.099966
0.180000		0.770000		1352.042507
0.181000		0.770000		1367.073837
0.182000		0.770000		1382.193391
