101
81
T [GeV]		muB [GeV]		G [1]
0.122000		0.090000		0.650639
0.123000		0.090000		0.633769
0.124000		0.090000		0.617363
0.125000		0.090000		0.601411
0.126000		0.090000		0.585904
0.127000		0.090000		0.570830
0.128000		0.090000		0.556181
0.129000		0.090000		0.541947
0.130000		0.090000		0.528117
0.131000		0.090000		0.514683
0.132000		0.090000		0.501633
0.133000		0.090000		0.488960
0.134000		0.090000		0.476652
0.135000		0.090000		0.464702
0.136000		0.090000		0.453099
0.137000		0.090000		0.441835
0.138000		0.090000		0.430900
0.139000		0.090000		0.420286
0.140000		0.090000		0.409984
0.141000		0.090000		0.399985
0.142000		0.090000		0.390281
0.143000		0.090000		0.380864
0.144000		0.090000		0.371725
0.145000		0.090000		0.362857
0.146000		0.090000		0.354252
0.147000		0.090000		0.345902
0.148000		0.090000		0.337800
0.149000		0.090000		0.329938
0.150000		0.090000		0.322310
0.151000		0.090000		0.314907
0.152000		0.090000		0.307725
0.153000		0.090000		0.300755
0.154000		0.090000		0.293992
0.155000		0.090000		0.287429
0.156000		0.090000		0.281059
0.157000		0.090000		0.274878
0.158000		0.090000		0.268879
0.159000		0.090000		0.263057
0.160000		0.090000		0.257406
0.161000		0.090000		0.251920
0.162000		0.090000		0.246595
0.163000		0.090000		0.241426
0.164000		0.090000		0.236407
0.165000		0.090000		0.231534
0.166000		0.090000		0.226802
0.167000		0.090000		0.222207
0.168000		0.090000		0.217745
0.169000		0.090000		0.213410
0.170000		0.090000		0.209200
0.171000		0.090000		0.205110
0.172000		0.090000		0.201137
0.173000		0.090000		0.197276
0.174000		0.090000		0.193524
0.175000		0.090000		0.189878
0.176000		0.090000		0.186334
0.177000		0.090000		0.182889
0.178000		0.090000		0.179540
0.179000		0.090000		0.176283
0.180000		0.090000		0.173117
0.181000		0.090000		0.170038
0.182000		0.090000		0.167042
0.183000		0.090000		0.164129
0.184000		0.090000		0.161294
0.185000		0.090000		0.158536
0.186000		0.090000		0.155852
0.187000		0.090000		0.153240
0.188000		0.090000		0.150697
0.189000		0.090000		0.148221
0.190000		0.090000		0.145811
0.191000		0.090000		0.143463
0.192000		0.090000		0.141177
0.193000		0.090000		0.138951
0.194000		0.090000		0.136781
0.195000		0.090000		0.134668
0.196000		0.090000		0.132608
0.197000		0.090000		0.130600
0.198000		0.090000		0.128644
0.199000		0.090000		0.126736
0.200000		0.090000		0.124876
0.100000		0.100000		1.235437
0.101000		0.100000		1.204935
0.102000		0.100000		1.175078
0.103000		0.100000		1.145862
0.104000		0.100000		1.117282
0.105000		0.100000		1.089331
0.106000		0.100000		1.062005
0.107000		0.100000		1.035298
0.108000		0.100000		1.009202
0.109000		0.100000		0.983711
0.110000		0.100000		0.958819
0.111000		0.100000		0.934517
0.112000		0.100000		0.910798
0.113000		0.100000		0.887653
0.114000		0.100000		0.865076
0.115000		0.100000		0.843057
0.116000		0.100000		0.821589
0.117000		0.100000		0.800661
0.118000		0.100000		0.780266
0.119000		0.100000		0.760394
0.120000		0.100000		0.741037
0.121000		0.100000		0.722184
0.122000		0.100000		0.703827
0.123000		0.100000		0.685956
0.124000		0.100000		0.668562
0.125000		0.100000		0.651635
0.126000		0.100000		0.635166
0.127000		0.100000		0.619144
0.128000		0.100000		0.603561
0.129000		0.100000		0.588407
0.130000		0.100000		0.573672
0.131000		0.100000		0.559347
0.132000		0.100000		0.545422
0.133000		0.100000		0.531888
0.134000		0.100000		0.518735
0.135000		0.100000		0.505955
0.136000		0.100000		0.493537
0.137000		0.100000		0.481474
0.138000		0.100000		0.469755
0.139000		0.100000		0.458373
0.140000		0.100000		0.447317
0.141000		0.100000		0.436581
0.142000		0.100000		0.426154
0.143000		0.100000		0.416029
0.144000		0.100000		0.406198
0.145000		0.100000		0.396652
0.146000		0.100000		0.387384
0.147000		0.100000		0.378385
0.148000		0.100000		0.369648
0.149000		0.100000		0.361166
0.150000		0.100000		0.352931
0.151000		0.100000		0.344937
0.152000		0.100000		0.337175
0.153000		0.100000		0.329640
0.154000		0.100000		0.322324
0.155000		0.100000		0.315221
0.156000		0.100000		0.308325
0.157000		0.100000		0.301629
0.158000		0.100000		0.295128
0.159000		0.100000		0.288816
0.160000		0.100000		0.282686
0.161000		0.100000		0.276733
0.162000		0.100000		0.270952
0.163000		0.100000		0.265338
0.164000		0.100000		0.259885
0.165000		0.100000		0.254588
0.166000		0.100000		0.249443
0.167000		0.100000		0.244445
0.168000		0.100000		0.239589
0.169000		0.100000		0.234871
0.170000		0.100000		0.230286
0.171000		0.100000		0.225831
0.172000		0.100000		0.221501
0.173000		0.100000		0.217292
0.174000		0.100000		0.213201
0.175000		0.100000		0.209224
0.176000		0.100000		0.205357
0.177000		0.100000		0.201597
0.178000		0.100000		0.197941
0.179000		0.100000		0.194384
0.180000		0.100000		0.190925
0.181000		0.100000		0.187560
0.182000		0.100000		0.184286
0.183000		0.100000		0.181101
0.184000		0.100000		0.178001
0.185000		0.100000		0.174984
0.186000		0.100000		0.172047
0.187000		0.100000		0.169187
0.188000		0.100000		0.166404
0.189000		0.100000		0.163693
0.190000		0.100000		0.161053
0.191000		0.100000		0.158481
0.192000		0.100000		0.155976
0.193000		0.100000		0.153535
0.194000		0.100000		0.151157
0.195000		0.100000		0.148839
0.196000		0.100000		0.146580
0.197000		0.100000		0.144378
0.198000		0.100000		0.142231
0.199000		0.100000		0.140137
0.200000		0.100000		0.138095
0.100000		0.110000		1.302194
0.101000		0.110000		1.270962
0.102000		0.110000		1.240357
0.103000		0.110000		1.210377
0.104000		0.110000		1.181019
0.105000		0.110000		1.152278
0.106000		0.110000		1.124150
0.107000		0.110000		1.096630
0.108000		0.110000		1.069714
0.109000		0.110000		1.043395
0.110000		0.110000		1.017668
0.111000		0.110000		0.992526
0.112000		0.110000		0.967964
0.113000		0.110000		0.943973
0.114000		0.110000		0.920548
0.115000		0.110000		0.897680
0.116000		0.110000		0.875363
0.117000		0.110000		0.853588
0.118000		0.110000		0.832347
0.119000		0.110000		0.811632
0.120000		0.110000		0.791435
0.121000		0.110000		0.771748
0.122000		0.110000		0.752561
0.123000		0.110000		0.733866
0.124000		0.110000		0.715654
0.125000		0.110000		0.697916
0.126000		0.110000		0.680644
0.127000		0.110000		0.663827
0.128000		0.110000		0.647457
0.129000		0.110000		0.631525
0.130000		0.110000		0.616021
0.131000		0.110000		0.600936
0.132000		0.110000		0.586262
0.133000		0.110000		0.571989
0.134000		0.110000		0.558108
0.135000		0.110000		0.544610
0.136000		0.110000		0.531486
0.137000		0.110000		0.518727
0.138000		0.110000		0.506324
0.139000		0.110000		0.494268
0.140000		0.110000		0.482551
0.141000		0.110000		0.471165
0.142000		0.110000		0.460100
0.143000		0.110000		0.449348
0.144000		0.110000		0.438902
0.145000		0.110000		0.428752
0.146000		0.110000		0.418892
0.147000		0.110000		0.409313
0.148000		0.110000		0.400008
0.149000		0.110000		0.390968
0.150000		0.110000		0.382187
0.151000		0.110000		0.373658
0.152000		0.110000		0.365372
0.153000		0.110000		0.357324
0.154000		0.110000		0.349507
0.155000		0.110000		0.341913
0.156000		0.110000		0.334537
0.157000		0.110000		0.327371
0.158000		0.110000		0.320410
0.159000		0.110000		0.313648
0.160000		0.110000		0.307079
0.161000		0.110000		0.300696
0.162000		0.110000		0.294496
0.163000		0.110000		0.288471
0.164000		0.110000		0.282616
0.165000		0.110000		0.276928
0.166000		0.110000		0.271400
0.167000		0.110000		0.266027
0.168000		0.110000		0.260805
0.169000		0.110000		0.255730
0.170000		0.110000		0.250796
0.171000		0.110000		0.246000
0.172000		0.110000		0.241337
0.173000		0.110000		0.236803
0.174000		0.110000		0.232394
0.175000		0.110000		0.228106
0.176000		0.110000		0.223936
0.177000		0.110000		0.219880
0.178000		0.110000		0.215934
0.179000		0.110000		0.212095
0.180000		0.110000		0.208360
0.181000		0.110000		0.204725
0.182000		0.110000		0.201188
0.183000		0.110000		0.197745
0.184000		0.110000		0.194393
0.185000		0.110000		0.191131
0.186000		0.110000		0.187954
0.187000		0.110000		0.184860
0.188000		0.110000		0.181847
0.189000		0.110000		0.178912
0.190000		0.110000		0.176053
0.191000		0.110000		0.173268
0.192000		0.110000		0.170554
0.193000		0.110000		0.167909
0.194000		0.110000		0.165331
0.195000		0.110000		0.162818
0.196000		0.110000		0.160368
0.197000		0.110000		0.157979
0.198000		0.110000		0.155650
0.199000		0.110000		0.153378
0.200000		0.110000		0.151161
0.100000		0.120000		1.359806
0.101000		0.120000		1.328108
0.102000		0.120000		1.297018
0.103000		0.120000		1.266533
0.104000		0.120000		1.236651
0.105000		0.120000		1.207370
0.106000		0.120000		1.178686
0.107000		0.120000		1.150596
0.108000		0.120000		1.123096
0.109000		0.120000		1.096181
0.110000		0.120000		1.069847
0.111000		0.120000		1.044089
0.112000		0.120000		1.018900
0.113000		0.120000		0.994276
0.114000		0.120000		0.970210
0.115000		0.120000		0.946696
0.116000		0.120000		0.923727
0.117000		0.120000		0.901296
0.118000		0.120000		0.879396
0.119000		0.120000		0.858020
0.120000		0.120000		0.837161
0.121000		0.120000		0.816810
0.122000		0.120000		0.796959
0.123000		0.120000		0.777601
0.124000		0.120000		0.758728
0.125000		0.120000		0.740331
0.126000		0.120000		0.722401
0.127000		0.120000		0.704931
0.128000		0.120000		0.687911
0.129000		0.120000		0.671333
0.130000		0.120000		0.655189
0.131000		0.120000		0.639469
0.132000		0.120000		0.624165
0.133000		0.120000		0.609268
0.134000		0.120000		0.594770
0.135000		0.120000		0.580661
0.136000		0.120000		0.566933
0.137000		0.120000		0.553578
0.138000		0.120000		0.540587
0.139000		0.120000		0.527950
0.140000		0.120000		0.515661
0.141000		0.120000		0.503710
0.142000		0.120000		0.492089
0.143000		0.120000		0.480789
0.144000		0.120000		0.469804
0.145000		0.120000		0.459124
0.146000		0.120000		0.448742
0.147000		0.120000		0.438650
0.148000		0.120000		0.428841
0.149000		0.120000		0.419306
0.150000		0.120000		0.410039
0.151000		0.120000		0.401032
0.152000		0.120000		0.392278
0.153000		0.120000		0.383770
0.154000		0.120000		0.375502
0.155000		0.120000		0.367466
0.156000		0.120000		0.359656
0.157000		0.120000		0.352065
0.158000		0.120000		0.344688
0.159000		0.120000		0.337517
0.160000		0.120000		0.330548
0.161000		0.120000		0.323774
0.162000		0.120000		0.317190
0.163000		0.120000		0.310789
0.164000		0.120000		0.304568
0.165000		0.120000		0.298519
0.166000		0.120000		0.292639
0.167000		0.120000		0.286921
0.168000		0.120000		0.281362
0.169000		0.120000		0.275957
0.170000		0.120000		0.270700
0.171000		0.120000		0.265588
0.172000		0.120000		0.260616
0.173000		0.120000		0.255779
0.174000		0.120000		0.251075
0.175000		0.120000		0.246498
0.176000		0.120000		0.242045
0.177000		0.120000		0.237712
0.178000		0.120000		0.233496
0.179000		0.120000		0.229392
0.180000		0.120000		0.225398
0.181000		0.120000		0.221510
0.182000		0.120000		0.217725
0.183000		0.120000		0.214040
0.184000		0.120000		0.210452
0.185000		0.120000		0.206958
0.186000		0.120000		0.203554
0.187000		0.120000		0.200239
0.188000		0.120000		0.197009
0.189000		0.120000		0.193863
0.190000		0.120000		0.190797
0.191000		0.120000		0.187808
0.192000		0.120000		0.184896
0.193000		0.120000		0.182057
0.194000		0.120000		0.179289
0.195000		0.120000		0.176590
0.196000		0.120000		0.173959
0.197000		0.120000		0.171392
0.198000		0.120000		0.168888
0.199000		0.120000		0.166446
0.200000		0.120000		0.164063
0.100000		0.130000		1.409222
0.101000		0.130000		1.377269
0.102000		0.130000		1.345901
0.103000		0.130000		1.315118
0.104000		0.130000		1.284918
0.105000		0.130000		1.255300
0.106000		0.130000		1.226262
0.107000		0.130000		1.197801
0.108000		0.130000		1.169914
0.109000		0.130000		1.142597
0.110000		0.130000		1.115847
0.111000		0.130000		1.089659
0.112000		0.130000		1.064030
0.113000		0.130000		1.038953
0.114000		0.130000		1.014424
0.115000		0.130000		0.990437
0.116000		0.130000		0.966988
0.117000		0.130000		0.944068
0.118000		0.130000		0.921673
0.119000		0.130000		0.899795
0.120000		0.130000		0.878429
0.121000		0.130000		0.857566
0.122000		0.130000		0.837200
0.123000		0.130000		0.817324
0.124000		0.130000		0.797929
0.125000		0.130000		0.779009
0.126000		0.130000		0.760556
0.127000		0.130000		0.742561
0.128000		0.130000		0.725016
0.129000		0.130000		0.707915
0.130000		0.130000		0.691247
0.131000		0.130000		0.675006
0.132000		0.130000		0.659183
0.133000		0.130000		0.643770
0.134000		0.130000		0.628758
0.135000		0.130000		0.614139
0.136000		0.130000		0.599905
0.137000		0.130000		0.586048
0.138000		0.130000		0.572558
0.139000		0.130000		0.559429
0.140000		0.130000		0.546651
0.141000		0.130000		0.534217
0.142000		0.130000		0.522118
0.143000		0.130000		0.510347
0.144000		0.130000		0.498896
0.145000		0.130000		0.487756
0.146000		0.130000		0.476920
0.147000		0.130000		0.466381
0.148000		0.130000		0.456130
0.149000		0.130000		0.446161
0.150000		0.130000		0.436466
0.151000		0.130000		0.427038
0.152000		0.130000		0.417870
0.153000		0.130000		0.408954
0.154000		0.130000		0.400285
0.155000		0.130000		0.391854
0.156000		0.130000		0.383657
0.157000		0.130000		0.375686
0.158000		0.130000		0.367935
0.159000		0.130000		0.360397
0.160000		0.130000		0.353068
0.161000		0.130000		0.345940
0.162000		0.130000		0.339009
0.163000		0.130000		0.332268
0.164000		0.130000		0.325712
0.165000		0.130000		0.319336
0.166000		0.130000		0.313135
0.167000		0.130000		0.307103
0.168000		0.130000		0.301235
0.169000		0.130000		0.295527
0.170000		0.130000		0.289974
0.171000		0.130000		0.284571
0.172000		0.130000		0.279315
0.173000		0.130000		0.274199
0.174000		0.130000		0.269222
0.175000		0.130000		0.264377
0.176000		0.130000		0.259662
0.177000		0.130000		0.255073
0.178000		0.130000		0.250605
0.179000		0.130000		0.246256
0.180000		0.130000		0.242021
0.181000		0.130000		0.237897
0.182000		0.130000		0.233881
0.183000		0.130000		0.229970
0.184000		0.130000		0.226160
0.185000		0.130000		0.222448
0.186000		0.130000		0.218832
0.187000		0.130000		0.215309
0.188000		0.130000		0.211876
0.189000		0.130000		0.208530
0.190000		0.130000		0.205268
0.191000		0.130000		0.202089
0.192000		0.130000		0.198989
0.193000		0.130000		0.195966
0.194000		0.130000		0.193019
0.195000		0.130000		0.190144
0.196000		0.130000		0.187340
0.197000		0.130000		0.184605
0.198000		0.130000		0.181936
0.199000		0.130000		0.179331
0.200000		0.130000		0.176790
0.100000		0.140000		1.451390
0.101000		0.140000		1.419341
0.102000		0.140000		1.387857
0.103000		0.140000		1.356938
0.104000		0.140000		1.326582
0.105000		0.140000		1.296788
0.106000		0.140000		1.267556
0.107000		0.140000		1.238884
0.108000		0.140000		1.210768
0.109000		0.140000		1.183207
0.110000		0.140000		1.156197
0.111000		0.140000		1.129735
0.112000		0.140000		1.103817
0.113000		0.140000		1.078439
0.114000		0.140000		1.053596
0.115000		0.140000		1.029285
0.116000		0.140000		1.005499
0.117000		0.140000		0.982233
0.118000		0.140000		0.959482
0.119000		0.140000		0.937240
0.120000		0.140000		0.915502
0.121000		0.140000		0.894260
0.122000		0.140000		0.873508
0.123000		0.140000		0.853239
0.124000		0.140000		0.833448
0.125000		0.140000		0.814126
0.126000		0.140000		0.795266
0.127000		0.140000		0.776862
0.128000		0.140000		0.758905
0.129000		0.140000		0.741389
0.130000		0.140000		0.724305
0.131000		0.140000		0.707647
0.132000		0.140000		0.691406
0.133000		0.140000		0.675574
0.134000		0.140000		0.660143
0.135000		0.140000		0.645107
0.136000		0.140000		0.630456
0.137000		0.140000		0.616183
0.138000		0.140000		0.602280
0.139000		0.140000		0.588739
0.140000		0.140000		0.575552
0.141000		0.140000		0.562711
0.142000		0.140000		0.550209
0.143000		0.140000		0.538038
0.144000		0.140000		0.526189
0.145000		0.140000		0.514657
0.146000		0.140000		0.503432
0.147000		0.140000		0.492508
0.148000		0.140000		0.481877
0.149000		0.140000		0.471531
0.150000		0.140000		0.461464
0.151000		0.140000		0.451669
0.152000		0.140000		0.442139
0.153000		0.140000		0.432866
0.154000		0.140000		0.423844
0.155000		0.140000		0.415067
0.156000		0.140000		0.406527
0.157000		0.140000		0.398219
0.158000		0.140000		0.390136
0.159000		0.140000		0.382272
0.160000		0.140000		0.374621
0.161000		0.140000		0.367177
0.162000		0.140000		0.359935
0.163000		0.140000		0.352889
0.164000		0.140000		0.346032
0.165000		0.140000		0.339361
0.166000		0.140000		0.332870
0.167000		0.140000		0.326553
0.168000		0.140000		0.320405
0.169000		0.140000		0.314422
0.170000		0.140000		0.308599
0.171000		0.140000		0.302932
0.172000		0.140000		0.297415
0.173000		0.140000		0.292045
0.174000		0.140000		0.286817
0.175000		0.140000		0.281727
0.176000		0.140000		0.276772
0.177000		0.140000		0.271946
0.178000		0.140000		0.267246
0.179000		0.140000		0.262669
0.180000		0.140000		0.258212
0.181000		0.140000		0.253869
0.182000		0.140000		0.249639
0.183000		0.140000		0.245517
0.184000		0.140000		0.241501
0.185000		0.140000		0.237588
0.186000		0.140000		0.233774
0.187000		0.140000		0.230056
0.188000		0.140000		0.226433
0.189000		0.140000		0.222900
0.190000		0.140000		0.219455
0.191000		0.140000		0.216097
0.192000		0.140000		0.212821
0.193000		0.140000		0.209626
0.194000		0.140000		0.206509
0.195000		0.140000		0.203469
0.196000		0.140000		0.200502
0.197000		0.140000		0.197607
0.198000		0.140000		0.194782
0.199000		0.140000		0.192025
0.200000		0.140000		0.189333
0.100000		0.150000		1.487218
0.101000		0.150000		1.455194
0.102000		0.150000		1.423714
0.103000		0.150000		1.392780
0.104000		0.150000		1.362390
0.105000		0.150000		1.332545
0.106000		0.150000		1.303244
0.107000		0.150000		1.274484
0.108000		0.150000		1.246265
0.109000		0.150000		1.218585
0.110000		0.150000		1.191440
0.111000		0.150000		1.164828
0.112000		0.150000		1.138746
0.113000		0.150000		1.113189
0.114000		0.150000		1.088156
0.115000		0.150000		1.063640
0.116000		0.150000		1.039638
0.117000		0.150000		1.016145
0.118000		0.150000		0.993156
0.119000		0.150000		0.970666
0.120000		0.150000		0.948670
0.121000		0.150000		0.927161
0.122000		0.150000		0.906134
0.123000		0.150000		0.885583
0.124000		0.150000		0.865501
0.125000		0.150000		0.845882
0.126000		0.150000		0.826720
0.127000		0.150000		0.808008
0.128000		0.150000		0.789738
0.129000		0.150000		0.771904
0.130000		0.150000		0.754499
0.131000		0.150000		0.737516
0.132000		0.150000		0.720946
0.133000		0.150000		0.704784
0.134000		0.150000		0.689021
0.135000		0.150000		0.673650
