101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.181000		0.680000		301.339142
0.182000		0.680000		304.895979
0.183000		0.680000		308.462056
0.184000		0.680000		312.037073
0.185000		0.680000		315.620734
0.186000		0.680000		319.212740
0.187000		0.680000		322.812797
0.188000		0.680000		326.420609
0.189000		0.680000		330.035883
0.190000		0.680000		333.658326
0.191000		0.680000		337.287647
0.192000		0.680000		340.923556
0.193000		0.680000		344.565766
0.194000		0.680000		348.213991
0.195000		0.680000		351.867945
0.196000		0.680000		355.527345
0.197000		0.680000		359.191910
0.198000		0.680000		362.861362
0.199000		0.680000		366.535422
0.200000		0.680000		370.213815
0.100000		0.690000		75.919985
0.101000		0.690000		77.998647
0.102000		0.690000		80.103847
0.103000		0.690000		82.235530
0.104000		0.690000		84.393635
0.105000		0.690000		86.578094
0.106000		0.690000		88.788831
0.107000		0.690000		91.025767
0.108000		0.690000		93.288812
0.109000		0.690000		95.577874
0.110000		0.690000		97.892852
0.111000		0.690000		100.233639
0.112000		0.690000		102.600124
0.113000		0.690000		104.992188
0.114000		0.690000		107.409708
0.115000		0.690000		109.852554
0.116000		0.690000		112.320591
0.117000		0.690000		114.813680
0.118000		0.690000		117.331676
0.119000		0.690000		119.874430
0.120000		0.690000		122.441787
0.121000		0.690000		125.033587
0.122000		0.690000		127.649668
0.123000		0.690000		130.289860
0.124000		0.690000		132.953993
0.125000		0.690000		135.641889
0.126000		0.690000		138.353367
0.127000		0.690000		141.088242
0.128000		0.690000		143.846326
0.129000		0.690000		146.627425
0.130000		0.690000		149.431343
0.131000		0.690000		152.257878
0.132000		0.690000		155.106826
0.133000		0.690000		157.977978
0.134000		0.690000		160.871122
0.135000		0.690000		163.786043
0.136000		0.690000		166.722519
0.137000		0.690000		169.680328
0.138000		0.690000		172.659241
0.139000		0.690000		175.659030
0.140000		0.690000		178.679458
0.141000		0.690000		181.720288
0.142000		0.690000		184.781279
0.143000		0.690000		187.862185
0.144000		0.690000		190.962758
0.145000		0.690000		194.082746
0.146000		0.690000		197.221894
0.147000		0.690000		200.379943
0.148000		0.690000		203.556633
0.149000		0.690000		206.751698
0.150000		0.690000		209.964870
0.151000		0.690000		213.195879
0.152000		0.690000		216.444451
0.153000		0.690000		219.710310
0.154000		0.690000		222.993176
0.155000		0.690000		226.292768
0.156000		0.690000		229.608801
0.157000		0.690000		232.940989
0.158000		0.690000		236.289043
0.159000		0.690000		239.652671
0.160000		0.690000		243.031580
0.161000		0.690000		246.425475
0.162000		0.690000		249.834060
0.163000		0.690000		253.257034
0.164000		0.690000		256.694098
0.165000		0.690000		260.144950
0.166000		0.690000		263.609287
0.167000		0.690000		267.086804
0.168000		0.690000		270.577196
0.169000		0.690000		274.080156
0.170000		0.690000		277.595378
0.171000		0.690000		281.122553
0.172000		0.690000		284.661373
0.173000		0.690000		288.211529
0.174000		0.690000		291.772712
0.175000		0.690000		295.344613
0.176000		0.690000		298.926922
0.177000		0.690000		302.519331
0.178000		0.690000		306.121529
0.179000		0.690000		309.733209
0.180000		0.690000		313.354063
0.181000		0.690000		316.983783
0.182000		0.690000		320.622061
0.183000		0.690000		324.268593
0.184000		0.690000		327.923072
0.185000		0.690000		331.585196
0.186000		0.690000		335.254660
0.187000		0.690000		338.931164
0.188000		0.690000		342.614407
0.189000		0.690000		346.304090
0.190000		0.690000		349.999916
0.191000		0.690000		353.701589
0.192000		0.690000		357.408816
0.193000		0.690000		361.121305
0.194000		0.690000		364.838764
0.195000		0.690000		368.560906
0.196000		0.690000		372.287445
0.197000		0.690000		376.018096
0.198000		0.690000		379.752577
0.199000		0.690000		383.490609
0.200000		0.690000		387.231913
0.100000		0.700000		83.441809
0.101000		0.700000		85.649669
0.102000		0.700000		87.884058
0.103000		0.700000		90.144906
0.104000		0.700000		92.432137
0.105000		0.700000		94.745668
0.106000		0.700000		97.085408
0.107000		0.700000		99.451260
0.108000		0.700000		101.843120
0.109000		0.700000		104.260875
0.110000		0.700000		106.704409
0.111000		0.700000		109.173596
0.112000		0.700000		111.668308
0.113000		0.700000		114.188406
0.114000		0.700000		116.733750
0.115000		0.700000		119.304193
0.116000		0.700000		121.899580
0.117000		0.700000		124.519756
0.118000		0.700000		127.164556
0.119000		0.700000		129.833813
0.120000		0.700000		132.527356
0.121000		0.700000		135.245007
0.122000		0.700000		137.986586
0.123000		0.700000		140.751908
0.124000		0.700000		143.540784
0.125000		0.700000		146.353020
0.126000		0.700000		149.188419
0.127000		0.700000		152.046781
0.128000		0.700000		154.927900
0.129000		0.700000		157.831568
0.130000		0.700000		160.757573
0.131000		0.700000		163.705699
0.132000		0.700000		166.675727
0.133000		0.700000		169.667433
0.134000		0.700000		172.680592
0.135000		0.700000		175.714972
0.136000		0.700000		178.770340
0.137000		0.700000		181.846459
0.138000		0.700000		184.943088
0.139000		0.700000		188.059984
0.140000		0.700000		191.196898
0.141000		0.700000		194.353581
0.142000		0.700000		197.529777
0.143000		0.700000		200.725230
0.144000		0.700000		203.939679
0.145000		0.700000		207.172859
0.146000		0.700000		210.424504
0.147000		0.700000		213.694344
0.148000		0.700000		216.982104
0.149000		0.700000		220.287510
0.150000		0.700000		223.610281
0.151000		0.700000		226.950135
0.152000		0.700000		230.306789
0.153000		0.700000		233.679954
0.154000		0.700000		237.069340
0.155000		0.700000		240.474655
0.156000		0.700000		243.895603
0.157000		0.700000		247.331889
0.158000		0.700000		250.783211
0.159000		0.700000		254.249269
0.160000		0.700000		257.729759
0.161000		0.700000		261.224377
0.162000		0.700000		264.732814
0.163000		0.700000		268.254763
0.164000		0.700000		271.789913
0.165000		0.700000		275.337954
0.166000		0.700000		278.898572
0.167000		0.700000		282.471454
0.168000		0.700000		286.056286
0.169000		0.700000		289.652753
0.170000		0.700000		293.260538
0.171000		0.700000		296.879325
0.172000		0.700000		300.508797
0.173000		0.700000		304.148637
0.174000		0.700000		307.798529
0.175000		0.700000		311.458154
0.176000		0.700000		315.127197
0.177000		0.700000		318.805340
0.178000		0.700000		322.492267
0.179000		0.700000		326.187663
0.180000		0.700000		329.891213
0.181000		0.700000		333.602602
0.182000		0.700000		337.321518
0.183000		0.700000		341.047647
0.184000		0.700000		344.780680
0.185000		0.700000		348.520307
0.186000		0.700000		352.266219
0.187000		0.700000		356.018109
0.188000		0.700000		359.775672
0.189000		0.700000		363.538606
0.190000		0.700000		367.306607
0.191000		0.700000		371.079377
0.192000		0.700000		374.856618
0.193000		0.700000		378.638033
0.194000		0.700000		382.423329
0.195000		0.700000		386.212216
0.196000		0.700000		390.004403
0.197000		0.700000		393.799604
0.198000		0.700000		397.597535
0.199000		0.700000		401.397915
0.200000		0.700000		405.200463
0.100000		0.710000		91.845193
0.101000		0.710000		94.188749
0.102000		0.710000		96.558675
0.103000		0.710000		98.954889
0.104000		0.710000		101.377302
0.105000		0.710000		103.825816
0.106000		0.710000		106.300325
0.107000		0.710000		108.800717
0.108000		0.710000		111.326871
0.109000		0.710000		113.878660
0.110000		0.710000		116.455948
0.111000		0.710000		119.058596
0.112000		0.710000		121.686454
0.113000		0.710000		124.339372
0.114000		0.710000		127.017189
0.115000		0.710000		129.719741
0.116000		0.710000		132.446858
0.117000		0.710000		135.198365
0.118000		0.710000		137.974085
0.119000		0.710000		140.773831
0.120000		0.710000		143.597416
0.121000		0.710000		146.444647
0.122000		0.710000		149.315328
0.123000		0.710000		152.209259
0.124000		0.710000		155.126233
0.125000		0.710000		158.066044
0.126000		0.710000		161.028480
0.127000		0.710000		164.013325
0.128000		0.710000		167.020360
0.129000		0.710000		170.049363
0.130000		0.710000		173.100108
0.131000		0.710000		176.172367
0.132000		0.710000		179.265906
0.133000		0.710000		182.380489
0.134000		0.710000		185.515878
0.135000		0.710000		188.671830
0.136000		0.710000		191.848099
0.137000		0.710000		195.044436
0.138000		0.710000		198.260589
0.139000		0.710000		201.496303
0.140000		0.710000		204.751318
0.141000		0.710000		208.025372
0.142000		0.710000		211.318201
0.143000		0.710000		214.629537
0.144000		0.710000		217.959107
0.145000		0.710000		221.306637
0.146000		0.710000		224.671850
0.147000		0.710000		228.054465
0.148000		0.710000		231.454198
0.149000		0.710000		234.870764
0.150000		0.710000		238.303873
0.151000		0.710000		241.753234
0.152000		0.710000		245.218551
0.153000		0.710000		248.699527
0.154000		0.710000		252.195864
0.155000		0.710000		255.707258
0.156000		0.710000		259.233406
0.157000		0.710000		262.774001
0.158000		0.710000		266.328734
0.159000		0.710000		269.897295
0.160000		0.710000		273.479371
0.161000		0.710000		277.074648
0.162000		0.710000		280.682811
0.163000		0.710000		284.303542
0.164000		0.710000		287.936522
0.165000		0.710000		291.581432
0.166000		0.710000		295.237951
0.167000		0.710000		298.905757
0.168000		0.710000		302.584527
0.169000		0.710000		306.273938
0.170000		0.710000		309.973666
0.171000		0.710000		313.683388
0.172000		0.710000		317.402778
0.173000		0.710000		321.131513
0.174000		0.710000		324.869268
0.175000		0.710000		328.615718
0.176000		0.710000		332.370541
0.177000		0.710000		336.133412
0.178000		0.710000		339.904008
0.179000		0.710000		343.682009
0.180000		0.710000		347.467092
0.181000		0.710000		351.258937
0.182000		0.710000		355.057226
0.183000		0.710000		358.861641
0.184000		0.710000		362.671865
0.185000		0.710000		366.487585
0.186000		0.710000		370.308485
0.187000		0.710000		374.134256
0.188000		0.710000		377.964588
0.189000		0.710000		381.799172
0.190000		0.710000		385.637704
0.191000		0.710000		389.479880
0.192000		0.710000		393.325398
0.193000		0.710000		397.173960
0.194000		0.710000		401.025269
0.195000		0.710000		404.879032
0.196000		0.710000		408.734957
0.197000		0.710000		412.592755
0.198000		0.710000		416.452140
0.199000		0.710000		420.312829
0.200000		0.710000		424.174541
0.100000		0.720000		101.241813
0.101000		0.720000		103.727323
0.102000		0.720000		106.238876
0.103000		0.720000		108.776379
0.104000		0.720000		111.339731
0.105000		0.720000		113.928821
0.106000		0.720000		116.543530
0.107000		0.720000		119.183732
0.108000		0.720000		121.849291
0.109000		0.720000		124.540065
0.110000		0.720000		127.255905
0.111000		0.720000		129.996654
0.112000		0.720000		132.762150
0.113000		0.720000		135.552224
0.114000		0.720000		138.366702
0.115000		0.720000		141.205404
0.116000		0.720000		144.068145
0.117000		0.720000		146.954736
0.118000		0.720000		149.864981
0.119000		0.720000		152.798683
0.120000		0.720000		155.755639
0.121000		0.720000		158.735642
0.122000		0.720000		161.738481
0.123000		0.720000		164.763943
0.124000		0.720000		167.811810
0.125000		0.720000		170.881861
0.126000		0.720000		173.973870
0.127000		0.720000		177.087612
0.128000		0.720000		180.222854
0.129000		0.720000		183.379362
0.130000		0.720000		186.556900
0.131000		0.720000		189.755226
0.132000		0.720000		192.974098
0.133000		0.720000		196.213269
0.134000		0.720000		199.472489
0.135000		0.720000		202.751506
0.136000		0.720000		206.050064
0.137000		0.720000		209.367903
0.138000		0.720000		212.704763
0.139000		0.720000		216.060377
0.140000		0.720000		219.434478
0.141000		0.720000		222.826795
0.142000		0.720000		226.237054
0.143000		0.720000		229.664977
0.144000		0.720000		233.110283
0.145000		0.720000		236.572691
0.146000		0.720000		240.051914
0.147000		0.720000		243.547662
0.148000		0.720000		247.059643
0.149000		0.720000		250.587564
0.150000		0.720000		254.131126
0.151000		0.720000		257.690030
0.152000		0.720000		261.263972
0.153000		0.720000		264.852647
0.154000		0.720000		268.455748
0.155000		0.720000		272.072964
0.156000		0.720000		275.703983
0.157000		0.720000		279.348491
0.158000		0.720000		283.006170
0.159000		0.720000		286.676704
0.160000		0.720000		290.359771
0.161000		0.720000		294.055049
0.162000		0.720000		297.762216
0.163000		0.720000		301.480946
0.164000		0.720000		305.210913
0.165000		0.720000		308.951789
0.166000		0.720000		312.703247
0.167000		0.720000		316.464958
0.168000		0.720000		320.236591
0.169000		0.720000		324.017817
0.170000		0.720000		327.808304
0.171000		0.720000		331.607722
0.172000		0.720000		335.415739
0.173000		0.720000		339.232024
0.174000		0.720000		343.056246
0.175000		0.720000		346.888076
0.176000		0.720000		350.727182
0.177000		0.720000		354.573235
0.178000		0.720000		358.425906
0.179000		0.720000		362.284869
0.180000		0.720000		366.149796
0.181000		0.720000		370.020361
0.182000		0.720000		373.896240
0.183000		0.720000		377.777112
0.184000		0.720000		381.662654
0.185000		0.720000		385.552547
0.186000		0.720000		389.446475
0.187000		0.720000		393.344120
0.188000		0.720000		397.245170
0.189000		0.720000		401.149313
0.190000		0.720000		405.056240
0.191000		0.720000		408.965645
0.192000		0.720000		412.877224
0.193000		0.720000		416.790674
0.194000		0.720000		420.705697
0.195000		0.720000		424.621997
0.196000		0.720000		428.539280
0.197000		0.720000		432.457256
0.198000		0.720000		436.375637
0.199000		0.720000		440.294140
0.200000		0.720000		444.212482
0.100000		0.730000		111.758742
0.101000		0.730000		114.392044
0.102000		0.730000		117.050871
0.103000		0.730000		119.735121
0.104000		0.730000		122.444685
0.105000		0.730000		125.179441
0.106000		0.730000		127.939260
0.107000		0.730000		130.724002
0.108000		0.730000		133.533522
0.109000		0.730000		136.367663
0.110000		0.730000		139.226263
0.111000		0.730000		142.109155
0.112000		0.730000		145.016161
0.113000		0.730000		147.947100
0.114000		0.730000		150.901785
0.115000		0.730000		153.880023
0.116000		0.730000		156.881616
0.117000		0.730000		159.906363
0.118000		0.730000		162.954056
0.119000		0.730000		166.024485
0.120000		0.730000		169.117435
0.121000		0.730000		172.232688
0.122000		0.730000		175.370022
0.123000		0.730000		178.529213
0.124000		0.730000		181.710031
0.125000		0.730000		184.912245
0.126000		0.730000		188.135622
0.127000		0.730000		191.379923
0.128000		0.730000		194.644909
0.129000		0.730000		197.930336
0.130000		0.730000		201.235957
0.131000		0.730000		204.561525
0.132000		0.730000		207.906787
0.133000		0.730000		211.271488
0.134000		0.730000		214.655372
0.135000		0.730000		218.058177
0.136000		0.730000		221.479641
0.137000		0.730000		224.919496
0.138000		0.730000		228.377475
0.139000		0.730000		231.853304
0.140000		0.730000		235.346709
0.141000		0.730000		238.857412
0.142000		0.730000		242.385131
0.143000		0.730000		245.929583
0.144000		0.730000		249.490481
0.145000		0.730000		253.067535
0.146000		0.730000		256.660453
0.147000		0.730000		260.268938
0.148000		0.730000		263.892692
0.149000		0.730000		267.531415
0.150000		0.730000		271.184802
0.151000		0.730000		274.852546
0.152000		0.730000		278.534338
0.153000		0.730000		282.229867
0.154000		0.730000		285.938818
0.155000		0.730000		289.660875
0.156000		0.730000		293.395719
0.157000		0.730000		297.143029
0.158000		0.730000		300.902482
0.159000		0.730000		304.673754
0.160000		0.730000		308.456516
0.161000		0.730000		312.250442
0.162000		0.730000		316.055201
0.163000		0.730000		319.870462
0.164000		0.730000		323.695893
0.165000		0.730000		327.531159
0.166000		0.730000		331.375926
0.167000		0.730000		335.229859
0.168000		0.730000		339.092623
0.169000		0.730000		342.963879
0.170000		0.730000		346.843292
0.171000		0.730000		350.730524
0.172000		0.730000		354.625238
0.173000		0.730000		358.527097
0.174000		0.730000		362.435765
0.175000		0.730000		366.350905
0.176000		0.730000		370.272182
0.177000		0.730000		374.199261
0.178000		0.730000		378.131808
0.179000		0.730000		382.069490
0.180000		0.730000		386.011975
0.181000		0.730000		389.958933
0.182000		0.730000		393.910035
0.183000		0.730000		397.864954
0.184000		0.730000		401.823365
0.185000		0.730000		405.784944
0.186000		0.730000		409.749369
0.187000		0.730000		413.716322
0.188000		0.730000		417.685485
0.189000		0.730000		421.656543
0.190000		0.730000		425.629186
0.191000		0.730000		429.603102
0.192000		0.730000		433.577985
0.193000		0.730000		437.553532
0.194000		0.730000		441.529442
0.195000		0.730000		445.505415
0.196000		0.730000		449.481158
0.197000		0.730000		453.456379
0.198000		0.730000		457.430788
0.199000		0.730000		461.404102
0.200000		0.730000		465.376037
0.100000		0.740000		123.540684
0.101000		0.740000		126.326958
0.102000		0.740000		129.138028
0.103000		0.740000		131.973787
0.104000		0.740000		134.834118
0.105000		0.740000		137.718894
