100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.756970		0.686869		1.373668
0.759394		0.686869		1.378257
0.761818		0.686869		1.382823
0.764242		0.686869		1.387365
0.766667		0.686869		1.391884
0.769091		0.686869		1.396378
0.771515		0.686869		1.400849
0.773939		0.686869		1.405295
0.776364		0.686869		1.409717
0.778788		0.686869		1.414114
0.781212		0.686869		1.418487
0.783636		0.686869		1.422834
0.786061		0.686869		1.427157
0.788485		0.686869		1.431455
0.790909		0.686869		1.435727
0.793333		0.686869		1.439975
0.795758		0.686869		1.444197
0.798182		0.686869		1.448394
0.800606		0.686869		1.452565
0.803030		0.686869		1.456711
0.805455		0.686869		1.460831
0.807879		0.686869		1.464926
0.810303		0.686869		1.468995
0.812727		0.686869		1.473038
0.815152		0.686869		1.477056
0.817576		0.686869		1.481048
0.820000		0.686869		1.485015
0.580000		0.714343		1.031012
0.582424		0.714343		1.036112
0.584848		0.714343		1.041245
0.587273		0.714343		1.046411
0.589697		0.714343		1.051609
0.592121		0.714343		1.056836
0.594545		0.714343		1.062093
0.596970		0.714343		1.067377
0.599394		0.714343		1.072687
0.601818		0.714343		1.078023
0.604242		0.714343		1.083382
0.606667		0.714343		1.088763
0.609091		0.714343		1.094166
0.611515		0.714343		1.099590
0.613939		0.714343		1.105032
0.616364		0.714343		1.110491
0.618788		0.714343		1.115967
0.621212		0.714343		1.121458
0.623636		0.714343		1.126964
0.626061		0.714343		1.132482
0.628485		0.714343		1.138012
0.630909		0.714343		1.143552
0.633333		0.714343		1.149102
0.635758		0.714343		1.154661
0.638182		0.714343		1.160226
0.640606		0.714343		1.165798
0.643030		0.714343		1.171375
0.645455		0.714343		1.176956
0.647879		0.714343		1.182539
0.650303		0.714343		1.188125
0.652727		0.714343		1.193712
0.655152		0.714343		1.199299
0.657576		0.714343		1.204885
0.660000		0.714343		1.210469
0.662424		0.714343		1.216051
0.664848		0.714343		1.221628
0.667273		0.714343		1.227201
0.669697		0.714343		1.232769
0.672121		0.714343		1.238330
0.674545		0.714343		1.243884
0.676970		0.714343		1.249430
0.679394		0.714343		1.254967
0.681818		0.714343		1.260495
0.684242		0.714343		1.266012
0.686667		0.714343		1.271518
0.689091		0.714343		1.277013
0.691515		0.714343		1.282495
0.693939		0.714343		1.287964
0.696364		0.714343		1.293419
0.698788		0.714343		1.298859
0.701212		0.714343		1.304285
0.703636		0.714343		1.309695
0.706061		0.714343		1.315088
0.708485		0.714343		1.320465
0.710909		0.714343		1.325824
0.713333		0.714343		1.331165
0.715758		0.714343		1.336488
0.718182		0.714343		1.341792
0.720606		0.714343		1.347076
0.723030		0.714343		1.352340
0.725455		0.714343		1.357584
0.727879		0.714343		1.362807
0.730303		0.714343		1.368009
0.732727		0.714343		1.373189
0.735152		0.714343		1.378347
0.737576		0.714343		1.383483
0.740000		0.714343		1.388596
0.742424		0.714343		1.393685
0.744848		0.714343		1.398751
0.747273		0.714343		1.403794
0.749697		0.714343		1.408812
0.752121		0.714343		1.413806
0.754545		0.714343		1.418776
0.756970		0.714343		1.423720
0.759394		0.714343		1.428639
0.761818		0.714343		1.433533
0.764242		0.714343		1.438402
0.766667		0.714343		1.443244
0.769091		0.714343		1.448061
0.771515		0.714343		1.452851
0.773939		0.714343		1.457615
0.776364		0.714343		1.462352
0.778788		0.714343		1.467063
0.781212		0.714343		1.471747
0.783636		0.714343		1.476403
0.786061		0.714343		1.481033
0.788485		0.714343		1.485636
0.790909		0.714343		1.490211
0.793333		0.714343		1.494759
0.795758		0.714343		1.499279
0.798182		0.714343		1.503772
0.800606		0.714343		1.508237
0.803030		0.714343		1.512675
0.805455		0.714343		1.517084
0.807879		0.714343		1.521466
0.810303		0.714343		1.525821
0.812727		0.714343		1.530147
0.815152		0.714343		1.534446
0.817576		0.714343		1.538716
0.820000		0.714343		1.542959
0.580000		0.741818		1.052900
0.582424		0.741818		1.058374
0.584848		0.741818		1.063884
0.587273		0.741818		1.069428
0.589697		0.741818		1.075005
0.592121		0.741818		1.080614
0.594545		0.741818		1.086254
0.596970		0.741818		1.091922
0.599394		0.741818		1.097617
0.601818		0.741818		1.103340
0.604242		0.741818		1.109087
0.606667		0.741818		1.114857
0.609091		0.741818		1.120651
0.611515		0.741818		1.126465
0.613939		0.741818		1.132299
0.616364		0.741818		1.138151
0.618788		0.741818		1.144021
0.621212		0.741818		1.149906
0.623636		0.741818		1.155806
0.626061		0.741818		1.161720
0.628485		0.741818		1.167646
0.630909		0.741818		1.173583
0.633333		0.741818		1.179530
0.635758		0.741818		1.185485
0.638182		0.741818		1.191448
0.640606		0.741818		1.197417
0.643030		0.741818		1.203392
0.645455		0.741818		1.209370
0.647879		0.741818		1.215352
0.650303		0.741818		1.221335
0.652727		0.741818		1.227320
0.655152		0.741818		1.233304
0.657576		0.741818		1.239287
0.660000		0.741818		1.245267
0.662424		0.741818		1.251245
0.664848		0.741818		1.257218
0.667273		0.741818		1.263186
0.669697		0.741818		1.269148
0.672121		0.741818		1.275103
0.674545		0.741818		1.281050
0.676970		0.741818		1.286989
0.679394		0.741818		1.292918
0.681818		0.741818		1.298836
0.684242		0.741818		1.304743
0.686667		0.741818		1.310639
0.689091		0.741818		1.316521
0.691515		0.741818		1.322390
0.693939		0.741818		1.328245
0.696364		0.741818		1.334084
0.698788		0.741818		1.339908
0.701212		0.741818		1.345716
0.703636		0.741818		1.351506
0.706061		0.741818		1.357279
0.708485		0.741818		1.363034
0.710909		0.741818		1.368769
0.713333		0.741818		1.374486
0.715758		0.741818		1.380182
0.718182		0.741818		1.385858
0.720606		0.741818		1.391512
0.723030		0.741818		1.397146
0.725455		0.741818		1.402757
0.727879		0.741818		1.408345
0.730303		0.741818		1.413911
0.732727		0.741818		1.419453
0.735152		0.741818		1.424971
0.737576		0.741818		1.430465
0.740000		0.741818		1.435935
0.742424		0.741818		1.441379
0.744848		0.741818		1.446798
0.747273		0.741818		1.452191
0.749697		0.741818		1.457559
0.752121		0.741818		1.462900
0.754545		0.741818		1.468214
0.756970		0.741818		1.473501
0.759394		0.741818		1.478762
0.761818		0.741818		1.483994
0.764242		0.741818		1.489199
0.766667		0.741818		1.494377
0.769091		0.741818		1.499526
0.771515		0.741818		1.504646
0.773939		0.741818		1.509739
0.776364		0.741818		1.514802
0.778788		0.741818		1.519837
0.781212		0.741818		1.524843
0.783636		0.741818		1.529819
0.786061		0.741818		1.534766
0.788485		0.741818		1.539684
0.790909		0.741818		1.544573
0.793333		0.741818		1.549431
0.795758		0.741818		1.554260
0.798182		0.741818		1.559060
0.800606		0.741818		1.563829
0.803030		0.741818		1.568568
0.805455		0.741818		1.573278
0.807879		0.741818		1.577957
0.810303		0.741818		1.582607
0.812727		0.741818		1.587226
0.815152		0.741818		1.591815
0.817576		0.741818		1.596374
0.820000		0.741818		1.600903
0.580000		0.769293		1.073923
0.582424		0.769293		1.079777
0.584848		0.769293		1.085668
0.587273		0.769293		1.091596
0.589697		0.769293		1.097558
0.592121		0.769293		1.103554
0.594545		0.769293		1.109581
0.596970		0.769293		1.115639
0.599394		0.769293		1.121726
0.601818		0.769293		1.127841
0.604242		0.769293		1.133982
0.606667		0.769293		1.140147
0.609091		0.769293		1.146337
0.611515		0.769293		1.152549
0.613939		0.769293		1.158781
0.616364		0.769293		1.165033
0.618788		0.769293		1.171303
0.621212		0.769293		1.177590
0.623636		0.769293		1.183892
0.626061		0.769293		1.190209
0.628485		0.769293		1.196538
0.630909		0.769293		1.202879
0.633333		0.769293		1.209230
0.635758		0.769293		1.215590
0.638182		0.769293		1.221958
0.640606		0.769293		1.228333
0.643030		0.769293		1.234713
0.645455		0.769293		1.241098
0.647879		0.769293		1.247485
0.650303		0.769293		1.253875
0.652727		0.769293		1.260265
0.655152		0.769293		1.266655
0.657576		0.769293		1.273043
0.660000		0.769293		1.279429
0.662424		0.769293		1.285811
0.664848		0.769293		1.292189
0.667273		0.769293		1.298562
0.669697		0.769293		1.304927
0.672121		0.769293		1.311286
0.674545		0.769293		1.317635
0.676970		0.769293		1.323976
0.679394		0.769293		1.330306
0.681818		0.769293		1.336624
0.684242		0.769293		1.342931
0.686667		0.769293		1.349225
0.689091		0.769293		1.355505
0.691515		0.769293		1.361770
0.693939		0.769293		1.368020
0.696364		0.769293		1.374254
0.698788		0.769293		1.380472
0.701212		0.769293		1.386671
0.703636		0.769293		1.392853
0.706061		0.769293		1.399015
0.708485		0.769293		1.405158
0.710909		0.769293		1.411280
0.713333		0.769293		1.417382
0.715758		0.769293		1.423462
0.718182		0.769293		1.429520
0.720606		0.769293		1.435556
0.723030		0.769293		1.441568
0.725455		0.769293		1.447557
0.727879		0.769293		1.453521
0.730303		0.769293		1.459461
0.732727		0.769293		1.465375
0.735152		0.769293		1.471264
0.737576		0.769293		1.477127
0.740000		0.769293		1.482964
0.742424		0.769293		1.488773
0.744848		0.769293		1.494556
0.747273		0.769293		1.500310
0.749697		0.769293		1.506037
0.752121		0.769293		1.511735
0.754545		0.769293		1.517405
0.756970		0.769293		1.523046
0.759394		0.769293		1.528658
0.761818		0.769293		1.534240
0.764242		0.769293		1.539792
0.766667		0.769293		1.545314
0.769091		0.769293		1.550806
0.771515		0.769293		1.556268
0.773939		0.769293		1.561699
0.776364		0.769293		1.567099
0.778788		0.769293		1.572468
0.781212		0.769293		1.577806
0.783636		0.769293		1.583112
0.786061		0.769293		1.588387
0.788485		0.769293		1.593631
0.790909		0.769293		1.598842
0.793333		0.769293		1.604022
0.795758		0.769293		1.609170
0.798182		0.769293		1.614285
0.800606		0.769293		1.619369
0.803030		0.769293		1.624420
0.805455		0.769293		1.629439
0.807879		0.769293		1.634426
0.810303		0.769293		1.639380
0.812727		0.769293		1.644302
0.815152		0.769293		1.649192
0.817576		0.769293		1.654049
0.820000		0.769293		1.658873
0.580000		0.796768		1.094168
0.582424		0.796768		1.100405
0.584848		0.796768		1.106682
0.587273		0.796768		1.112997
0.589697		0.796768		1.119348
0.592121		0.796768		1.125735
0.594545		0.796768		1.132155
0.596970		0.796768		1.138608
0.599394		0.796768		1.145091
0.601818		0.796768		1.151604
0.604242		0.796768		1.158144
0.606667		0.796768		1.164710
0.609091		0.796768		1.171302
0.611515		0.796768		1.177917
0.613939		0.796768		1.184553
0.616364		0.796768		1.191211
0.618788		0.796768		1.197887
0.621212		0.796768		1.204582
0.623636		0.796768		1.211292
0.626061		0.796768		1.218018
0.628485		0.796768		1.224757
0.630909		0.796768		1.231509
0.633333		0.796768		1.238271
0.635758		0.796768		1.245044
0.638182		0.796768		1.251824
0.640606		0.796768		1.258611
0.643030		0.796768		1.265404
0.645455		0.796768		1.272202
0.647879		0.796768		1.279003
0.650303		0.796768		1.285806
0.652727		0.796768		1.292610
0.655152		0.796768		1.299413
0.657576		0.796768		1.306215
0.660000		0.796768		1.313015
0.662424		0.796768		1.319810
0.664848		0.796768		1.326601
0.667273		0.796768		1.333386
0.669697		0.796768		1.340164
0.672121		0.796768		1.346934
0.674545		0.796768		1.353694
0.676970		0.796768		1.360445
0.679394		0.796768		1.367185
0.681818		0.796768		1.373913
0.684242		0.796768		1.380628
0.686667		0.796768		1.387329
0.689091		0.796768		1.394016
0.691515		0.796768		1.400687
0.693939		0.796768		1.407342
0.696364		0.796768		1.413980
0.698788		0.796768		1.420600
0.701212		0.796768		1.427201
0.703636		0.796768		1.433782
0.706061		0.796768		1.440344
0.708485		0.796768		1.446884
0.710909		0.796768		1.453403
0.713333		0.796768		1.459900
0.715758		0.796768		1.466374
0.718182		0.796768		1.472824
0.720606		0.796768		1.479250
0.723030		0.796768		1.485651
0.725455		0.796768		1.492027
0.727879		0.796768		1.498377
0.730303		0.796768		1.504701
0.732727		0.796768		1.510998
0.735152		0.796768		1.517268
0.737576		0.796768		1.523509
0.740000		0.796768		1.529723
0.742424		0.796768		1.535908
0.744848		0.796768		1.542063
0.747273		0.796768		1.548189
0.749697		0.796768		1.554285
0.752121		0.796768		1.560351
0.754545		0.796768		1.566387
0.756970		0.796768		1.572391
0.759394		0.796768		1.578364
0.761818		0.796768		1.584305
0.764242		0.796768		1.590215
0.766667		0.796768		1.596092
0.769091		0.796768		1.601938
0.771515		0.796768		1.607750
0.773939		0.796768		1.613530
0.776364		0.796768		1.619276
0.778788		0.796768		1.624990
0.781212		0.796768		1.630670
0.783636		0.796768		1.636316
0.786061		0.796768		1.641928
0.788485		0.796768		1.647507
0.790909		0.796768		1.653052
0.793333		0.796768		1.658562
0.795758		0.796768		1.664038
0.798182		0.796768		1.669480
0.800606		0.796768		1.674887
0.803030		0.796768		1.680260
0.805455		0.796768		1.685599
0.807879		0.796768		1.690902
0.810303		0.796768		1.696171
0.812727		0.796768		1.701405
0.815152		0.796768		1.706604
0.817576		0.796768		1.711769
0.820000		0.796768		1.716899
0.580000		0.824242		1.113717
0.582424		0.824242		1.120341
0.584848		0.824242		1.127007
0.587273		0.824242		1.133713
0.589697		0.824242		1.140458
0.592121		0.824242		1.147240
0.594545		0.824242		1.154058
0.596970		0.824242		1.160909
0.599394		0.824242		1.167793
0.601818		0.824242		1.174708
0.604242		0.824242		1.181652
0.606667		0.824242		1.188624
0.609091		0.824242		1.195622
0.611515		0.824242		1.202645
0.613939		0.824242		1.209691
0.616364		0.824242		1.216760
0.618788		0.824242		1.223848
0.621212		0.824242		1.230955
0.623636		0.824242		1.238080
0.626061		0.824242		1.245221
0.628485		0.824242		1.252376
0.630909		0.824242		1.259544
0.633333		0.824242		1.266724
0.635758		0.824242		1.273914
0.638182		0.824242		1.281113
0.640606		0.824242		1.288320
0.643030		0.824242		1.295533
0.645455		0.824242		1.302750
0.647879		0.824242		1.309972
0.650303		0.824242		1.317195
0.652727		0.824242		1.324419
0.655152		0.824242		1.331644
0.657576		0.824242		1.338866
0.660000		0.824242		1.346087
0.662424		0.824242		1.353303
0.664848		0.824242		1.360514
0.667273		0.824242		1.367719
0.669697		0.824242		1.374917
0.672121		0.824242		1.382106
0.674545		0.824242		1.389286
0.676970		0.824242		1.396456
0.679394		0.824242		1.403613
0.681818		0.824242		1.410759
0.684242		0.824242		1.417890
0.686667		0.824242		1.425008
0.689091		0.824242		1.432110
0.691515		0.824242		1.439195
0.693939		0.824242		1.446263
0.696364		0.824242		1.453313
0.698788		0.824242		1.460345
0.701212		0.824242		1.467356
0.703636		0.824242		1.474347
0.706061		0.824242		1.481316
0.708485		0.824242		1.488263
0.710909		0.824242		1.495187
0.713333		0.824242		1.502088
0.715758		0.824242		1.508964
0.718182		0.824242		1.515816
0.720606		0.824242		1.522642
0.723030		0.824242		1.529441
0.725455		0.824242		1.536214
0.727879		0.824242		1.542959
0.730303		0.824242		1.549676
0.732727		0.824242		1.556365
0.735152		0.824242		1.563025
0.737576		0.824242		1.569655
0.740000		0.824242		1.576255
0.742424		0.824242		1.582824
0.744848		0.824242		1.589363
0.747273		0.824242		1.595869
0.749697		0.824242		1.602345
0.752121		0.824242		1.608788
0.754545		0.824242		1.615198
0.756970		0.824242		1.621575
0.759394		0.824242		1.627919
0.761818		0.824242		1.634230
0.764242		0.824242		1.640506
0.766667		0.824242		1.646748
0.769091		0.824242		1.652956
0.771515		0.824242		1.659129
0.773939		0.824242		1.665267
0.776364		0.824242		1.671370
0.778788		0.824242		1.677437
0.781212		0.824242		1.683468
0.783636		0.824242		1.689464
0.786061		0.824242		1.695424
0.788485		0.824242		1.701347
0.790909		0.824242		1.707234
0.793333		0.824242		1.713085
0.795758		0.824242		1.718899
0.798182		0.824242		1.724677
0.800606		0.824242		1.730417
0.803030		0.824242		1.736121
0.805455		0.824242		1.741788
0.807879		0.824242		1.747417
0.810303		0.824242		1.753010
0.812727		0.824242		1.758565
0.815152		0.824242		1.764084
0.817576		0.824242		1.769565
0.820000		0.824242		1.775009
0.580000		0.851717		1.132655
0.582424		0.851717		1.139669
0.584848		0.851717		1.146727
0.587273		0.851717		1.153828
0.589697		0.851717		1.160969
0.592121		0.851717		1.168150
0.594545		0.851717		1.175368
0.596970		0.851717		1.182622
0.599394		0.851717		1.189910
0.601818		0.851717		1.197231
0.604242		0.851717		1.204583
0.606667		0.851717		1.211965
0.609091		0.851717		1.219374
0.611515		0.851717		1.226810
0.613939		0.851717		1.234270
0.616364		0.851717		1.241754
0.618788		0.851717		1.249259
0.621212		0.851717		1.256785
0.623636		0.851717		1.264329
0.626061		0.851717		1.271889
0.628485		0.851717		1.279466
0.630909		0.851717		1.287056
0.633333		0.851717		1.294659
0.635758		0.851717		1.302273
0.638182		0.851717		1.309896
0.640606		0.851717		1.317528
0.643030		0.851717		1.325166
0.645455		0.851717		1.332810
0.647879		0.851717		1.340458
0.650303		0.851717		1.348108
0.652727		0.851717		1.355760
0.655152		0.851717		1.363411
0.657576		0.851717		1.371061
0.660000		0.851717		1.378709
0.662424		0.851717		1.386353
0.664848		0.851717		1.393991
0.667273		0.851717		1.401623
0.669697		0.851717		1.409248
0.672121		0.851717		1.416864
0.674545		0.851717		1.424471
0.676970		0.851717		1.432066
0.679394		0.851717		1.439649
0.681818		0.851717		1.447220
0.684242		0.851717		1.454776
0.686667		0.851717		1.462317
0.689091		0.851717		1.469841
0.691515		0.851717		1.477349
0.693939		0.851717		1.484839
0.696364		0.851717		1.492309
0.698788		0.851717		1.499760
0.701212		0.851717		1.507189
0.703636		0.851717		1.514597
0.706061		0.851717		1.521983
0.708485		0.851717		1.529345
0.710909		0.851717		1.536683
0.713333		0.851717		1.543997
0.715758		0.851717		1.551284
0.718182		0.851717		1.558545
0.720606		0.851717		1.565780
0.723030		0.851717		1.572986
0.725455		0.851717		1.580164
0.727879		0.851717		1.587313
0.730303		0.851717		1.594433
0.732727		0.851717		1.601522
0.735152		0.851717		1.608581
0.737576		0.851717		1.615608
0.740000		0.851717		1.622604
0.742424		0.851717		1.629567
0.744848		0.851717		1.636497
0.747273		0.851717		1.643394
0.749697		0.851717		1.650257
0.752121		0.851717		1.657086
0.754545		0.851717		1.663881
0.756970		0.851717		1.670640
0.759394		0.851717		1.677364
0.761818		0.851717		1.684053
0.764242		0.851717		1.690705
0.766667		0.851717		1.697321
0.769091		0.851717		1.703901
0.771515		0.851717		1.710443
0.773939		0.851717		1.716949
0.776364		0.851717		1.723417
0.778788		0.851717		1.729847
0.781212		0.851717		1.736239
0.783636		0.851717		1.742594
0.786061		0.851717		1.748910
0.788485		0.851717		1.755187
0.790909		0.851717		1.761426
0.793333		0.851717		1.767626
0.795758		0.851717		1.773787
0.798182		0.851717		1.779909
0.800606		0.851717		1.785992
0.803030		0.851717		1.792036
0.805455		0.851717		1.798040
