T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.771515		1.648485		0.012885
0.773939		1.648485		0.013237
0.776364		1.648485		0.013597
0.778788		1.648485		0.013965
0.781212		1.648485		0.014342
0.783636		1.648485		0.014727
0.786061		1.648485		0.015122
0.788485		1.648485		0.015525
0.790909		1.648485		0.015937
0.793333		1.648485		0.016359
0.795758		1.648485		0.016790
0.798182		1.648485		0.017230
0.800606		1.648485		0.017681
0.803030		1.648485		0.018142
0.805455		1.648485		0.018612
0.807879		1.648485		0.019093
0.810303		1.648485		0.019585
0.812727		1.648485		0.020087
0.815152		1.648485		0.020600
0.817576		1.648485		0.021125
0.820000		1.648485		0.021660
0.580000		1.675960		0.001062
0.582424		1.675960		0.001103
0.584848		1.675960		0.001146
0.587273		1.675960		0.001190
0.589697		1.675960		0.001235
0.592121		1.675960		0.001282
0.594545		1.675960		0.001331
0.596970		1.675960		0.001381
0.599394		1.675960		0.001433
0.601818		1.675960		0.001487
0.604242		1.675960		0.001542
0.606667		1.675960		0.001599
0.609091		1.675960		0.001658
0.611515		1.675960		0.001718
0.613939		1.675960		0.001781
0.616364		1.675960		0.001845
0.618788		1.675960		0.001912
0.621212		1.675960		0.001981
0.623636		1.675960		0.002051
0.626061		1.675960		0.002124
0.628485		1.675960		0.002199
0.630909		1.675960		0.002277
0.633333		1.675960		0.002356
0.635758		1.675960		0.002439
0.638182		1.675960		0.002523
0.640606		1.675960		0.002610
0.643030		1.675960		0.002700
0.645455		1.675960		0.002792
0.647879		1.675960		0.002887
0.650303		1.675960		0.002985
0.652727		1.675960		0.003086
0.655152		1.675960		0.003189
0.657576		1.675960		0.003296
0.660000		1.675960		0.003405
0.662424		1.675960		0.003518
0.664848		1.675960		0.003634
0.667273		1.675960		0.003753
0.669697		1.675960		0.003876
0.672121		1.675960		0.004002
0.674545		1.675960		0.004131
0.676970		1.675960		0.004264
0.679394		1.675960		0.004401
0.681818		1.675960		0.004542
0.684242		1.675960		0.004686
0.686667		1.675960		0.004834
0.689091		1.675960		0.004987
0.691515		1.675960		0.005143
0.693939		1.675960		0.005304
0.696364		1.675960		0.005468
0.698788		1.675960		0.005638
0.701212		1.675960		0.005811
0.703636		1.675960		0.005990
0.706061		1.675960		0.006173
0.708485		1.675960		0.006361
0.710909		1.675960		0.006553
0.713333		1.675960		0.006751
0.715758		1.675960		0.006954
0.718182		1.675960		0.007161
0.720606		1.675960		0.007375
0.723030		1.675960		0.007593
0.725455		1.675960		0.007817
0.727879		1.675960		0.008047
0.730303		1.675960		0.008283
0.732727		1.675960		0.008524
0.735152		1.675960		0.008772
0.737576		1.675960		0.009025
0.740000		1.675960		0.009285
0.742424		1.675960		0.009551
0.744848		1.675960		0.009824
0.747273		1.675960		0.010103
0.749697		1.675960		0.010390
0.752121		1.675960		0.010683
0.754545		1.675960		0.010983
0.756970		1.675960		0.011290
0.759394		1.675960		0.011604
0.761818		1.675960		0.011926
0.764242		1.675960		0.012256
0.766667		1.675960		0.012593
0.769091		1.675960		0.012938
0.771515		1.675960		0.013292
0.773939		1.675960		0.013653
0.776364		1.675960		0.014023
0.778788		1.675960		0.014401
0.781212		1.675960		0.014788
0.783636		1.675960		0.015184
0.786061		1.675960		0.015589
0.788485		1.675960		0.016003
0.790909		1.675960		0.016426
0.793333		1.675960		0.016859
0.795758		1.675960		0.017301
0.798182		1.675960		0.017753
0.800606		1.675960		0.018216
0.803030		1.675960		0.018688
0.805455		1.675960		0.019171
0.807879		1.675960		0.019664
0.810303		1.675960		0.020169
0.812727		1.675960		0.020684
0.815152		1.675960		0.021210
0.817576		1.675960		0.021748
0.820000		1.675960		0.022297
0.580000		1.703434		0.001107
0.582424		1.703434		0.001150
0.584848		1.703434		0.001194
0.587273		1.703434		0.001240
0.589697		1.703434		0.001287
0.592121		1.703434		0.001336
0.594545		1.703434		0.001387
0.596970		1.703434		0.001439
0.599394		1.703434		0.001492
0.601818		1.703434		0.001548
0.604242		1.703434		0.001605
0.606667		1.703434		0.001664
0.609091		1.703434		0.001725
0.611515		1.703434		0.001788
0.613939		1.703434		0.001853
0.616364		1.703434		0.001920
0.618788		1.703434		0.001989
0.621212		1.703434		0.002060
0.623636		1.703434		0.002133
0.626061		1.703434		0.002208
0.628485		1.703434		0.002286
0.630909		1.703434		0.002366
0.633333		1.703434		0.002449
0.635758		1.703434		0.002534
0.638182		1.703434		0.002621
0.640606		1.703434		0.002711
0.643030		1.703434		0.002804
0.645455		1.703434		0.002900
0.647879		1.703434		0.002998
0.650303		1.703434		0.003099
0.652727		1.703434		0.003203
0.655152		1.703434		0.003310
0.657576		1.703434		0.003420
0.660000		1.703434		0.003533
0.662424		1.703434		0.003650
0.664848		1.703434		0.003770
0.667273		1.703434		0.003893
0.669697		1.703434		0.004019
0.672121		1.703434		0.004149
0.674545		1.703434		0.004283
0.676970		1.703434		0.004420
0.679394		1.703434		0.004562
0.681818		1.703434		0.004707
0.684242		1.703434		0.004855
0.686667		1.703434		0.005008
0.689091		1.703434		0.005166
0.691515		1.703434		0.005327
0.693939		1.703434		0.005492
0.696364		1.703434		0.005662
0.698788		1.703434		0.005837
0.701212		1.703434		0.006016
0.703636		1.703434		0.006200
0.706061		1.703434		0.006389
0.708485		1.703434		0.006582
0.710909		1.703434		0.006781
0.713333		1.703434		0.006984
0.715758		1.703434		0.007193
0.718182		1.703434		0.007407
0.720606		1.703434		0.007627
0.723030		1.703434		0.007852
0.725455		1.703434		0.008083
0.727879		1.703434		0.008319
0.730303		1.703434		0.008562
0.732727		1.703434		0.008810
0.735152		1.703434		0.009065
0.737576		1.703434		0.009326
0.740000		1.703434		0.009593
0.742424		1.703434		0.009867
0.744848		1.703434		0.010148
0.747273		1.703434		0.010435
0.749697		1.703434		0.010730
0.752121		1.703434		0.011031
0.754545		1.703434		0.011339
0.756970		1.703434		0.011655
0.759394		1.703434		0.011979
0.761818		1.703434		0.012310
0.764242		1.703434		0.012648
0.766667		1.703434		0.012995
0.769091		1.703434		0.013350
0.771515		1.703434		0.013713
0.773939		1.703434		0.014084
0.776364		1.703434		0.014464
0.778788		1.703434		0.014852
0.781212		1.703434		0.015250
0.783636		1.703434		0.015656
0.786061		1.703434		0.016072
0.788485		1.703434		0.016497
0.790909		1.703434		0.016932
0.793333		1.703434		0.017376
0.795758		1.703434		0.017830
0.798182		1.703434		0.018294
0.800606		1.703434		0.018768
0.803030		1.703434		0.019253
0.805455		1.703434		0.019749
0.807879		1.703434		0.020255
0.810303		1.703434		0.020772
0.812727		1.703434		0.021300
0.815152		1.703434		0.021840
0.817576		1.703434		0.022391
0.820000		1.703434		0.022955
0.580000		1.730909		0.001154
0.582424		1.730909		0.001199
0.584848		1.730909		0.001245
0.587273		1.730909		0.001292
0.589697		1.730909		0.001342
0.592121		1.730909		0.001392
0.594545		1.730909		0.001445
0.596970		1.730909		0.001499
0.599394		1.730909		0.001554
0.601818		1.730909		0.001612
0.604242		1.730909		0.001671
0.606667		1.730909		0.001732
0.609091		1.730909		0.001796
0.611515		1.730909		0.001861
0.613939		1.730909		0.001928
0.616364		1.730909		0.001997
0.618788		1.730909		0.002069
0.621212		1.730909		0.002142
0.623636		1.730909		0.002218
0.626061		1.730909		0.002296
0.628485		1.730909		0.002376
0.630909		1.730909		0.002459
0.633333		1.730909		0.002545
0.635758		1.730909		0.002633
0.638182		1.730909		0.002723
0.640606		1.730909		0.002816
0.643030		1.730909		0.002912
0.645455		1.730909		0.003011
0.647879		1.730909		0.003113
0.650303		1.730909		0.003217
0.652727		1.730909		0.003325
0.655152		1.730909		0.003435
0.657576		1.730909		0.003549
0.660000		1.730909		0.003666
0.662424		1.730909		0.003787
0.664848		1.730909		0.003910
0.667273		1.730909		0.004037
0.669697		1.730909		0.004168
0.672121		1.730909		0.004302
0.674545		1.730909		0.004440
0.676970		1.730909		0.004582
0.679394		1.730909		0.004728
0.681818		1.730909		0.004878
0.684242		1.730909		0.005031
0.686667		1.730909		0.005189
0.689091		1.730909		0.005351
0.691515		1.730909		0.005518
0.693939		1.730909		0.005689
0.696364		1.730909		0.005864
0.698788		1.730909		0.006044
0.701212		1.730909		0.006228
0.703636		1.730909		0.006418
0.706061		1.730909		0.006612
0.708485		1.730909		0.006812
0.710909		1.730909		0.007016
0.713333		1.730909		0.007226
0.715758		1.730909		0.007441
0.718182		1.730909		0.007662
0.720606		1.730909		0.007888
0.723030		1.730909		0.008120
0.725455		1.730909		0.008358
0.727879		1.730909		0.008602
0.730303		1.730909		0.008851
0.732727		1.730909		0.009107
0.735152		1.730909		0.009369
0.737576		1.730909		0.009638
0.740000		1.730909		0.009913
0.742424		1.730909		0.010195
0.744848		1.730909		0.010483
0.747273		1.730909		0.010779
0.749697		1.730909		0.011082
0.752121		1.730909		0.011392
0.754545		1.730909		0.011709
0.756970		1.730909		0.012034
0.759394		1.730909		0.012366
0.761818		1.730909		0.012706
0.764242		1.730909		0.013055
0.766667		1.730909		0.013411
0.769091		1.730909		0.013776
0.771515		1.730909		0.014149
0.773939		1.730909		0.014530
0.776364		1.730909		0.014920
0.778788		1.730909		0.015320
0.781212		1.730909		0.015728
0.783636		1.730909		0.016145
0.786061		1.730909		0.016572
0.788485		1.730909		0.017009
0.790909		1.730909		0.017455
0.793333		1.730909		0.017911
0.795758		1.730909		0.018377
0.798182		1.730909		0.018853
0.800606		1.730909		0.019340
0.803030		1.730909		0.019838
0.805455		1.730909		0.020346
0.807879		1.730909		0.020866
0.810303		1.730909		0.021396
0.812727		1.730909		0.021938
0.815152		1.730909		0.022492
0.817576		1.730909		0.023057
0.820000		1.730909		0.023635
0.580000		1.758384		0.001204
0.582424		1.758384		0.001250
0.584848		1.758384		0.001298
0.587273		1.758384		0.001347
0.589697		1.758384		0.001398
0.592121		1.758384		0.001451
0.594545		1.758384		0.001505
0.596970		1.758384		0.001561
0.599394		1.758384		0.001619
0.601818		1.758384		0.001678
0.604242		1.758384		0.001740
0.606667		1.758384		0.001803
0.609091		1.758384		0.001869
0.611515		1.758384		0.001936
0.613939		1.758384		0.002006
0.616364		1.758384		0.002078
0.618788		1.758384		0.002152
0.621212		1.758384		0.002228
0.623636		1.758384		0.002306
0.626061		1.758384		0.002387
0.628485		1.758384		0.002471
0.630909		1.758384		0.002556
0.633333		1.758384		0.002645
0.635758		1.758384		0.002736
0.638182		1.758384		0.002829
0.640606		1.758384		0.002926
0.643030		1.758384		0.003025
0.645455		1.758384		0.003127
0.647879		1.758384		0.003232
0.650303		1.758384		0.003340
0.652727		1.758384		0.003452
0.655152		1.758384		0.003566
0.657576		1.758384		0.003684
0.660000		1.758384		0.003804
0.662424		1.758384		0.003929
0.664848		1.758384		0.004057
0.667273		1.758384		0.004188
0.669697		1.758384		0.004323
0.672121		1.758384		0.004462
0.674545		1.758384		0.004604
0.676970		1.758384		0.004751
0.679394		1.758384		0.004901
0.681818		1.758384		0.005055
0.684242		1.758384		0.005214
0.686667		1.758384		0.005377
0.689091		1.758384		0.005544
0.691515		1.758384		0.005716
0.693939		1.758384		0.005892
0.696364		1.758384		0.006073
0.698788		1.758384		0.006259
0.701212		1.758384		0.006449
0.703636		1.758384		0.006644
0.706061		1.758384		0.006845
0.708485		1.758384		0.007050
0.710909		1.758384		0.007261
0.713333		1.758384		0.007477
0.715758		1.758384		0.007699
0.718182		1.758384		0.007926
0.720606		1.758384		0.008159
0.723030		1.758384		0.008398
0.725455		1.758384		0.008643
0.727879		1.758384		0.008894
0.730303		1.758384		0.009151
0.732727		1.758384		0.009415
0.735152		1.758384		0.009684
0.737576		1.758384		0.009961
0.740000		1.758384		0.010244
0.742424		1.758384		0.010534
0.744848		1.758384		0.010831
0.747273		1.758384		0.011135
0.749697		1.758384		0.011447
0.752121		1.758384		0.011765
0.754545		1.758384		0.012092
0.756970		1.758384		0.012426
0.759394		1.758384		0.012768
0.761818		1.758384		0.013118
0.764242		1.758384		0.013476
0.766667		1.758384		0.013842
0.769091		1.758384		0.014217
0.771515		1.758384		0.014600
0.773939		1.758384		0.014992
0.776364		1.758384		0.015393
0.778788		1.758384		0.015803
0.781212		1.758384		0.016222
0.783636		1.758384		0.016651
0.786061		1.758384		0.017090
0.788485		1.758384		0.017538
0.790909		1.758384		0.017996
0.793333		1.758384		0.018464
0.795758		1.758384		0.018943
0.798182		1.758384		0.019432
0.800606		1.758384		0.019932
0.803030		1.758384		0.020442
0.805455		1.758384		0.020964
0.807879		1.758384		0.021497
0.810303		1.758384		0.022041
0.812727		1.758384		0.022597
0.815152		1.758384		0.023165
0.817576		1.758384		0.023745
0.820000		1.758384		0.024338
0.580000		1.785859		0.001256
0.582424		1.785859		0.001304
0.584848		1.785859		0.001353
0.587273		1.785859		0.001404
0.589697		1.785859		0.001457
0.592121		1.785859		0.001512
0.594545		1.785859		0.001568
0.596970		1.785859		0.001626
0.599394		1.785859		0.001686
0.601818		1.785859		0.001748
0.604242		1.785859		0.001812
0.606667		1.785859		0.001878
0.609091		1.785859		0.001945
0.611515		1.785859		0.002015
0.613939		1.785859		0.002087
0.616364		1.785859		0.002162
0.618788		1.785859		0.002238
0.621212		1.785859		0.002317
0.623636		1.785859		0.002399
0.626061		1.785859		0.002482
0.628485		1.785859		0.002569
0.630909		1.785859		0.002657
0.633333		1.785859		0.002749
0.635758		1.785859		0.002843
0.638182		1.785859		0.002940
0.640606		1.785859		0.003040
0.643030		1.785859		0.003142
0.645455		1.785859		0.003248
0.647879		1.785859		0.003357
0.650303		1.785859		0.003468
0.652727		1.785859		0.003583
0.655152		1.785859		0.003702
0.657576		1.785859		0.003823
0.660000		1.785859		0.003948
0.662424		1.785859		0.004077
0.664848		1.785859		0.004209
0.667273		1.785859		0.004344
0.669697		1.785859		0.004484
0.672121		1.785859		0.004627
0.674545		1.785859		0.004774
0.676970		1.785859		0.004925
0.679394		1.785859		0.005081
0.681818		1.785859		0.005240
0.684242		1.785859		0.005404
0.686667		1.785859		0.005572
0.689091		1.785859		0.005745
0.691515		1.785859		0.005922
0.693939		1.785859		0.006103
0.696364		1.785859		0.006290
0.698788		1.785859		0.006481
0.701212		1.785859		0.006678
0.703636		1.785859		0.006879
0.706061		1.785859		0.007086
0.708485		1.785859		0.007298
0.710909		1.785859		0.007515
0.713333		1.785859		0.007738
0.715758		1.785859		0.007966
0.718182		1.785859		0.008201
0.720606		1.785859		0.008441
0.723030		1.785859		0.008687
0.725455		1.785859		0.008939
0.727879		1.785859		0.009197
0.730303		1.785859		0.009462
0.732727		1.785859		0.009733
0.735152		1.785859		0.010011
0.737576		1.785859		0.010296
0.740000		1.785859		0.010587
0.742424		1.785859		0.010886
0.744848		1.785859		0.011191
0.747273		1.785859		0.011504
0.749697		1.785859		0.011825
0.752121		1.785859		0.012153
0.754545		1.785859		0.012488
0.756970		1.785859		0.012832
0.759394		1.785859		0.013183
0.761818		1.785859		0.013543
0.764242		1.785859		0.013911
0.766667		1.785859		0.014288
0.769091		1.785859		0.014673
0.771515		1.785859		0.015067
0.773939		1.785859		0.015470
0.776364		1.785859		0.015882
0.778788		1.785859		0.016303
0.781212		1.785859		0.016734
0.783636		1.785859		0.017175
0.786061		1.785859		0.017625
0.788485		1.785859		0.018085
0.790909		1.785859		0.018556
0.793333		1.785859		0.019037
0.795758		1.785859		0.019528
0.798182		1.785859		0.020030
0.800606		1.785859		0.020543
0.803030		1.785859		0.021067
0.805455		1.785859		0.021603
0.807879		1.785859		0.022150
0.810303		1.785859		0.022709
0.812727		1.785859		0.023279
0.815152		1.785859		0.023862
0.817576		1.785859		0.024457
0.820000		1.785859		0.025064
0.580000		1.813333		0.001310
0.582424		1.813333		0.001359
0.584848		1.813333		0.001411
0.587273		1.813333		0.001464
0.589697		1.813333		0.001519
0.592121		1.813333		0.001575
0.594545		1.813333		0.001634
0.596970		1.813333		0.001694
0.599394		1.813333		0.001756
0.601818		1.813333		0.001820
0.604242		1.813333		0.001887
0.606667		1.813333		0.001955
0.609091		1.813333		0.002025
0.611515		1.813333		0.002098
0.613939		1.813333		0.002172
0.616364		1.813333		0.002249
0.618788		1.813333		0.002329
0.621212		1.813333		0.002410
0.623636		1.813333		0.002495
0.626061		1.813333		0.002581
0.628485		1.813333		0.002671
0.630909		1.813333		0.002763
0.633333		1.813333		0.002857
0.635758		1.813333		0.002955
0.638182		1.813333		0.003055
0.640606		1.813333		0.003158
0.643030		1.813333		0.003264
0.645455		1.813333		0.003374
0.647879		1.813333		0.003486
0.650303		1.813333		0.003602
0.652727		1.813333		0.003720
0.655152		1.813333		0.003843
0.657576		1.813333		0.003968
0.660000		1.813333		0.004098
0.662424		1.813333		0.004230
0.664848		1.813333		0.004367
0.667273		1.813333		0.004507
0.669697		1.813333		0.004651
0.672121		1.813333		0.004799
0.674545		1.813333		0.004951
0.676970		1.813333		0.005107
0.679394		1.813333		0.005267
0.681818		1.813333		0.005432
0.684242		1.813333		0.005601
0.686667		1.813333		0.005774
0.689091		1.813333		0.005953
0.691515		1.813333		0.006135
0.693939		1.813333		0.006323
0.696364		1.813333		0.006515
0.698788		1.813333		0.006713
0.701212		1.813333		0.006915
0.703636		1.813333		0.007123
0.706061		1.813333		0.007336
0.708485		1.813333		0.007555
0.710909		1.813333		0.007779
0.713333		1.813333		0.008008
0.715758		1.813333		0.008244
0.718182		1.813333		0.008485
0.720606		1.813333		0.008732
0.723030		1.813333		0.008986
0.725455		1.813333		0.009246
0.727879		1.813333		0.009512
0.730303		1.813333		0.009785
0.732727		1.813333		0.010064
0.735152		1.813333		0.010350
0.737576		1.813333		0.010643
0.740000		1.813333		0.010943
0.742424		1.813333		0.011250
0.744848		1.813333		0.011565
0.747273		1.813333		0.011887
0.749697		1.813333		0.012216
0.752121		1.813333		0.012554
0.754545		1.813333		0.012899
0.756970		1.813333		0.013253
0.759394		1.813333		0.013614
0.761818		1.813333		0.013984
0.764242		1.813333		0.014363
0.766667		1.813333		0.014750
0.769091		1.813333		0.015146
0.771515		1.813333		0.015551
0.773939		1.813333		0.015965
0.776364		1.813333		0.016388
0.778788		1.813333		0.016821
0.781212		1.813333		0.017264
0.783636		1.813333		0.017717
0.786061		1.813333		0.018179
0.788485		1.813333		0.018652
0.790909		1.813333		0.019135
0.793333		1.813333		0.019629
0.795758		1.813333		0.020134
0.798182		1.813333		0.020649
0.800606		1.813333		0.021176
0.803030		1.813333		0.021714
0.805455		1.813333		0.022264
0.807879		1.813333		0.022825
0.810303		1.813333		0.023398
0.812727		1.813333		0.023984
0.815152		1.813333		0.024581
0.817576		1.813333		0.025192
0.820000		1.813333		0.025815
