100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.732727		0.219798		-0.245084
0.735152		0.219798		-0.246598
0.737576		0.219798		-0.248117
0.740000		0.219798		-0.249642
0.742424		0.219798		-0.251172
0.744848		0.219798		-0.252707
0.747273		0.219798		-0.254248
0.749697		0.219798		-0.255795
0.752121		0.219798		-0.257346
0.754545		0.219798		-0.258903
0.756970		0.219798		-0.260466
0.759394		0.219798		-0.262033
0.761818		0.219798		-0.263606
0.764242		0.219798		-0.265185
0.766667		0.219798		-0.266768
0.769091		0.219798		-0.268357
0.771515		0.219798		-0.269950
0.773939		0.219798		-0.271549
0.776364		0.219798		-0.273154
0.778788		0.219798		-0.274763
0.781212		0.219798		-0.276377
0.783636		0.219798		-0.277997
0.786061		0.219798		-0.279621
0.788485		0.219798		-0.281251
0.790909		0.219798		-0.282886
0.793333		0.219798		-0.284525
0.795758		0.219798		-0.286170
0.798182		0.219798		-0.287820
0.800606		0.219798		-0.289475
0.803030		0.219798		-0.291134
0.805455		0.219798		-0.292799
0.807879		0.219798		-0.294468
0.810303		0.219798		-0.296143
0.812727		0.219798		-0.297822
0.815152		0.219798		-0.299506
0.817576		0.219798		-0.301195
0.820000		0.219798		-0.302889
0.580000		0.247273		-0.162485
0.582424		0.247273		-0.163603
0.584848		0.247273		-0.164728
0.587273		0.247273		-0.165861
0.589697		0.247273		-0.167000
0.592121		0.247273		-0.168148
0.594545		0.247273		-0.169302
0.596970		0.247273		-0.170464
0.599394		0.247273		-0.171633
0.601818		0.247273		-0.172809
0.604242		0.247273		-0.173992
0.606667		0.247273		-0.175182
0.609091		0.247273		-0.176380
0.611515		0.247273		-0.177585
0.613939		0.247273		-0.178796
0.616364		0.247273		-0.180015
0.618788		0.247273		-0.181241
0.621212		0.247273		-0.182473
0.623636		0.247273		-0.183713
0.626061		0.247273		-0.184959
0.628485		0.247273		-0.186212
0.630909		0.247273		-0.187473
0.633333		0.247273		-0.188739
0.635758		0.247273		-0.190013
0.638182		0.247273		-0.191294
0.640606		0.247273		-0.192581
0.643030		0.247273		-0.193874
0.645455		0.247273		-0.195175
0.647879		0.247273		-0.196482
0.650303		0.247273		-0.197795
0.652727		0.247273		-0.199115
0.655152		0.247273		-0.200442
0.657576		0.247273		-0.201775
0.660000		0.247273		-0.203114
0.662424		0.247273		-0.204460
0.664848		0.247273		-0.205812
0.667273		0.247273		-0.207171
0.669697		0.247273		-0.208535
0.672121		0.247273		-0.209906
0.674545		0.247273		-0.211284
0.676970		0.247273		-0.212667
0.679394		0.247273		-0.214057
0.681818		0.247273		-0.215452
0.684242		0.247273		-0.216854
0.686667		0.247273		-0.218262
0.689091		0.247273		-0.219676
0.691515		0.247273		-0.221096
0.693939		0.247273		-0.222521
0.696364		0.247273		-0.223953
0.698788		0.247273		-0.225391
0.701212		0.247273		-0.226834
0.703636		0.247273		-0.228284
0.706061		0.247273		-0.229739
0.708485		0.247273		-0.231200
0.710909		0.247273		-0.232667
0.713333		0.247273		-0.234139
0.715758		0.247273		-0.235618
0.718182		0.247273		-0.237101
0.720606		0.247273		-0.238591
0.723030		0.247273		-0.240086
0.725455		0.247273		-0.241587
0.727879		0.247273		-0.243093
0.730303		0.247273		-0.244605
0.732727		0.247273		-0.246122
0.735152		0.247273		-0.247645
0.737576		0.247273		-0.249173
0.740000		0.247273		-0.250707
0.742424		0.247273		-0.252246
0.744848		0.247273		-0.253791
0.747273		0.247273		-0.255341
0.749697		0.247273		-0.256896
0.752121		0.247273		-0.258457
0.754545		0.247273		-0.260023
0.756970		0.247273		-0.261594
0.759394		0.247273		-0.263170
0.761818		0.247273		-0.264752
0.764242		0.247273		-0.266339
0.766667		0.247273		-0.267931
0.769091		0.247273		-0.269528
0.771515		0.247273		-0.271131
0.773939		0.247273		-0.272738
0.776364		0.247273		-0.274351
0.778788		0.247273		-0.275969
0.781212		0.247273		-0.277592
0.783636		0.247273		-0.279219
0.786061		0.247273		-0.280852
0.788485		0.247273		-0.282490
0.790909		0.247273		-0.284133
0.793333		0.247273		-0.285781
0.795758		0.247273		-0.287434
0.798182		0.247273		-0.289092
0.800606		0.247273		-0.290755
0.803030		0.247273		-0.292422
0.805455		0.247273		-0.294095
0.807879		0.247273		-0.295772
0.810303		0.247273		-0.297455
0.812727		0.247273		-0.299142
0.815152		0.247273		-0.300834
0.817576		0.247273		-0.302531
0.820000		0.247273		-0.304232
0.580000		0.274747		-0.162980
0.582424		0.274747		-0.164108
0.584848		0.274747		-0.165243
0.587273		0.274747		-0.166385
0.589697		0.274747		-0.167535
0.592121		0.274747		-0.168692
0.594545		0.274747		-0.169856
0.596970		0.274747		-0.171028
0.599394		0.274747		-0.172207
0.601818		0.274747		-0.173393
0.604242		0.274747		-0.174587
0.606667		0.274747		-0.175788
0.609091		0.274747		-0.176995
0.611515		0.274747		-0.178210
0.613939		0.274747		-0.179432
0.616364		0.274747		-0.180662
0.618788		0.274747		-0.181898
0.621212		0.274747		-0.183141
0.623636		0.274747		-0.184391
0.626061		0.274747		-0.185648
0.628485		0.274747		-0.186912
0.630909		0.274747		-0.188183
0.633333		0.274747		-0.189460
0.635758		0.274747		-0.190745
0.638182		0.274747		-0.192036
0.640606		0.274747		-0.193333
0.643030		0.274747		-0.194638
0.645455		0.274747		-0.195949
0.647879		0.274747		-0.197267
0.650303		0.274747		-0.198591
0.652727		0.274747		-0.199922
0.655152		0.274747		-0.201259
0.657576		0.274747		-0.202603
0.660000		0.274747		-0.203953
0.662424		0.274747		-0.205310
0.664848		0.274747		-0.206673
0.667273		0.274747		-0.208042
0.669697		0.274747		-0.209418
0.672121		0.274747		-0.210800
0.674545		0.274747		-0.212188
0.676970		0.274747		-0.213582
0.679394		0.274747		-0.214982
0.681818		0.274747		-0.216389
0.684242		0.274747		-0.217801
0.686667		0.274747		-0.219220
0.689091		0.274747		-0.220644
0.691515		0.274747		-0.222075
0.693939		0.274747		-0.223512
0.696364		0.274747		-0.224954
0.698788		0.274747		-0.226402
0.701212		0.274747		-0.227857
0.703636		0.274747		-0.229317
0.706061		0.274747		-0.230782
0.708485		0.274747		-0.232254
0.710909		0.274747		-0.233731
0.713333		0.274747		-0.235214
0.715758		0.274747		-0.236703
0.718182		0.274747		-0.238197
0.720606		0.274747		-0.239697
0.723030		0.274747		-0.241203
0.725455		0.274747		-0.242714
0.727879		0.274747		-0.244231
0.730303		0.274747		-0.245753
0.732727		0.274747		-0.247281
0.735152		0.274747		-0.248814
0.737576		0.274747		-0.250352
0.740000		0.274747		-0.251896
0.742424		0.274747		-0.253445
0.744848		0.274747		-0.255000
0.747273		0.274747		-0.256560
0.749697		0.274747		-0.258125
0.752121		0.274747		-0.259696
0.754545		0.274747		-0.261272
0.756970		0.274747		-0.262853
0.759394		0.274747		-0.264439
0.761818		0.274747		-0.266031
0.764242		0.274747		-0.267627
0.766667		0.274747		-0.269229
0.769091		0.274747		-0.270836
0.771515		0.274747		-0.272448
0.773939		0.274747		-0.274065
0.776364		0.274747		-0.275688
0.778788		0.274747		-0.277315
0.781212		0.274747		-0.278947
0.783636		0.274747		-0.280585
0.786061		0.274747		-0.282227
0.788485		0.274747		-0.283874
0.790909		0.274747		-0.285526
0.793333		0.274747		-0.287183
0.795758		0.274747		-0.288846
0.798182		0.274747		-0.290512
0.800606		0.274747		-0.292184
0.803030		0.274747		-0.293861
0.805455		0.274747		-0.295543
0.807879		0.274747		-0.297229
0.810303		0.274747		-0.298920
0.812727		0.274747		-0.300616
0.815152		0.274747		-0.302317
0.817576		0.274747		-0.304022
0.820000		0.274747		-0.305733
0.580000		0.302222		-0.163523
0.582424		0.302222		-0.164661
0.584848		0.302222		-0.165807
0.587273		0.302222		-0.166960
0.589697		0.302222		-0.168121
0.592121		0.302222		-0.169289
0.594545		0.302222		-0.170464
0.596970		0.302222		-0.171647
0.599394		0.302222		-0.172837
0.601818		0.302222		-0.174035
0.604242		0.302222		-0.175240
0.606667		0.302222		-0.176452
0.609091		0.302222		-0.177671
0.611515		0.302222		-0.178897
0.613939		0.302222		-0.180131
0.616364		0.302222		-0.181372
0.618788		0.302222		-0.182619
0.621212		0.302222		-0.183874
0.623636		0.302222		-0.185136
0.626061		0.302222		-0.186405
0.628485		0.302222		-0.187680
0.630909		0.302222		-0.188963
0.633333		0.302222		-0.190252
0.635758		0.302222		-0.191548
0.638182		0.302222		-0.192851
0.640606		0.302222		-0.194161
0.643030		0.302222		-0.195477
0.645455		0.302222		-0.196800
0.647879		0.302222		-0.198130
0.650303		0.302222		-0.199466
0.652727		0.302222		-0.200809
0.655152		0.302222		-0.202158
0.657576		0.302222		-0.203514
0.660000		0.302222		-0.204876
0.662424		0.302222		-0.206245
0.664848		0.302222		-0.207620
0.667273		0.302222		-0.209001
0.669697		0.302222		-0.210389
0.672121		0.302222		-0.211783
0.674545		0.302222		-0.213183
0.676970		0.302222		-0.214589
0.679394		0.302222		-0.216001
0.681818		0.302222		-0.217420
0.684242		0.302222		-0.218844
0.686667		0.302222		-0.220275
0.689091		0.302222		-0.221711
0.691515		0.302222		-0.223154
0.693939		0.302222		-0.224602
0.696364		0.302222		-0.226057
0.698788		0.302222		-0.227517
0.701212		0.302222		-0.228983
0.703636		0.302222		-0.230455
0.706061		0.302222		-0.231932
0.708485		0.302222		-0.233416
0.710909		0.302222		-0.234905
0.713333		0.302222		-0.236399
0.715758		0.302222		-0.237900
0.718182		0.302222		-0.239406
0.720606		0.302222		-0.240917
0.723030		0.302222		-0.242434
0.725455		0.302222		-0.243957
0.727879		0.302222		-0.245485
0.730303		0.302222		-0.247019
0.732727		0.302222		-0.248558
0.735152		0.302222		-0.250102
0.737576		0.302222		-0.251652
0.740000		0.302222		-0.253208
0.742424		0.302222		-0.254768
0.744848		0.302222		-0.256334
0.747273		0.302222		-0.257905
0.749697		0.302222		-0.259482
0.752121		0.302222		-0.261063
0.754545		0.302222		-0.262650
0.756970		0.302222		-0.264242
0.759394		0.302222		-0.265840
0.761818		0.302222		-0.267442
0.764242		0.302222		-0.269050
0.766667		0.302222		-0.270662
0.769091		0.302222		-0.272280
0.771515		0.302222		-0.273903
0.773939		0.302222		-0.275531
0.776364		0.302222		-0.277164
0.778788		0.302222		-0.278801
0.781212		0.302222		-0.280444
0.783636		0.302222		-0.282092
0.786061		0.302222		-0.283745
0.788485		0.302222		-0.285402
0.790909		0.302222		-0.287065
0.793333		0.302222		-0.288732
0.795758		0.302222		-0.290405
0.798182		0.302222		-0.292082
0.800606		0.302222		-0.293764
0.803030		0.302222		-0.295450
0.805455		0.302222		-0.297142
0.807879		0.302222		-0.298838
0.810303		0.302222		-0.300539
0.812727		0.302222		-0.302245
0.815152		0.302222		-0.303956
0.817576		0.302222		-0.305671
0.820000		0.302222		-0.307391
0.580000		0.329697		-0.164111
0.582424		0.329697		-0.165261
0.584848		0.329697		-0.166419
0.587273		0.329697		-0.167584
0.589697		0.329697		-0.168757
0.592121		0.329697		-0.169937
0.594545		0.329697		-0.171124
0.596970		0.329697		-0.172320
0.599394		0.329697		-0.173522
0.601818		0.329697		-0.174732
0.604242		0.329697		-0.175949
0.606667		0.329697		-0.177174
0.609091		0.329697		-0.178405
0.611515		0.329697		-0.179644
0.613939		0.329697		-0.180891
0.616364		0.329697		-0.182144
0.618788		0.329697		-0.183404
0.621212		0.329697		-0.184672
0.623636		0.329697		-0.185946
0.626061		0.329697		-0.187228
0.628485		0.329697		-0.188517
0.630909		0.329697		-0.189812
0.633333		0.329697		-0.191114
0.635758		0.329697		-0.192423
0.638182		0.329697		-0.193739
0.640606		0.329697		-0.195062
0.643030		0.329697		-0.196392
0.645455		0.329697		-0.197728
0.647879		0.329697		-0.199071
0.650303		0.329697		-0.200420
0.652727		0.329697		-0.201776
0.655152		0.329697		-0.203138
0.657576		0.329697		-0.204507
0.660000		0.329697		-0.205883
0.662424		0.329697		-0.207264
0.664848		0.329697		-0.208653
0.667273		0.329697		-0.210047
0.669697		0.329697		-0.211448
0.672121		0.329697		-0.212855
0.674545		0.329697		-0.214268
0.676970		0.329697		-0.215687
0.679394		0.329697		-0.217113
0.681818		0.329697		-0.218544
0.684242		0.329697		-0.219982
0.686667		0.329697		-0.221426
0.689091		0.329697		-0.222875
0.691515		0.329697		-0.224331
0.693939		0.329697		-0.225793
0.696364		0.329697		-0.227260
0.698788		0.329697		-0.228733
0.701212		0.329697		-0.230212
0.703636		0.329697		-0.231697
0.706061		0.329697		-0.233188
0.708485		0.329697		-0.234684
0.710909		0.329697		-0.236186
0.713333		0.329697		-0.237694
0.715758		0.329697		-0.239207
0.718182		0.329697		-0.240726
0.720606		0.329697		-0.242250
0.723030		0.329697		-0.243780
0.725455		0.329697		-0.245315
0.727879		0.329697		-0.246856
0.730303		0.329697		-0.248402
0.732727		0.329697		-0.249954
0.735152		0.329697		-0.251511
0.737576		0.329697		-0.253073
0.740000		0.329697		-0.254641
0.742424		0.329697		-0.256214
0.744848		0.329697		-0.257792
0.747273		0.329697		-0.259376
0.749697		0.329697		-0.260965
0.752121		0.329697		-0.262559
0.754545		0.329697		-0.264158
0.756970		0.329697		-0.265762
0.759394		0.329697		-0.267371
0.761818		0.329697		-0.268986
0.764242		0.329697		-0.270605
0.766667		0.329697		-0.272230
0.769091		0.329697		-0.273860
0.771515		0.329697		-0.275494
0.773939		0.329697		-0.277134
0.776364		0.329697		-0.278778
0.778788		0.329697		-0.280428
0.781212		0.329697		-0.282082
0.783636		0.329697		-0.283741
0.786061		0.329697		-0.285406
0.788485		0.329697		-0.287075
0.790909		0.329697		-0.288749
0.793333		0.329697		-0.290427
0.795758		0.329697		-0.292111
0.798182		0.329697		-0.293799
0.800606		0.329697		-0.295492
0.803030		0.329697		-0.297190
0.805455		0.329697		-0.298893
0.807879		0.329697		-0.300600
0.810303		0.329697		-0.302312
0.812727		0.329697		-0.304028
0.815152		0.329697		-0.305750
0.817576		0.329697		-0.307476
0.820000		0.329697		-0.309206
0.580000		0.357172		-0.164745
0.582424		0.357172		-0.165908
0.584848		0.357172		-0.167078
0.587273		0.357172		-0.168256
0.589697		0.357172		-0.169442
0.592121		0.357172		-0.170635
0.594545		0.357172		-0.171836
0.596970		0.357172		-0.173044
0.599394		0.357172		-0.174260
0.601818		0.357172		-0.175484
0.604242		0.357172		-0.176714
0.606667		0.357172		-0.177952
0.609091		0.357172		-0.179198
0.611515		0.357172		-0.180450
0.613939		0.357172		-0.181710
0.616364		0.357172		-0.182977
0.618788		0.357172		-0.184252
0.621212		0.357172		-0.185533
0.623636		0.357172		-0.186822
0.626061		0.357172		-0.188117
0.628485		0.357172		-0.189420
0.630909		0.357172		-0.190729
0.633333		0.357172		-0.192046
0.635758		0.357172		-0.193369
0.638182		0.357172		-0.194699
0.640606		0.357172		-0.196036
0.643030		0.357172		-0.197380
0.645455		0.357172		-0.198730
0.647879		0.357172		-0.200087
0.650303		0.357172		-0.201451
0.652727		0.357172		-0.202821
0.655152		0.357172		-0.204198
0.657576		0.357172		-0.205581
0.660000		0.357172		-0.206971
0.662424		0.357172		-0.208367
0.664848		0.357172		-0.209770
0.667273		0.357172		-0.211179
0.669697		0.357172		-0.212594
0.672121		0.357172		-0.214015
0.674545		0.357172		-0.215443
0.676970		0.357172		-0.216876
0.679394		0.357172		-0.218316
0.681818		0.357172		-0.219762
0.684242		0.357172		-0.221214
0.686667		0.357172		-0.222672
0.689091		0.357172		-0.224136
0.691515		0.357172		-0.225606
0.693939		0.357172		-0.227082
0.696364		0.357172		-0.228564
0.698788		0.357172		-0.230051
0.701212		0.357172		-0.231544
0.703636		0.357172		-0.233043
0.706061		0.357172		-0.234548
0.708485		0.357172		-0.236059
0.710909		0.357172		-0.237575
0.713333		0.357172		-0.239096
0.715758		0.357172		-0.240624
0.718182		0.357172		-0.242156
0.720606		0.357172		-0.243695
0.723030		0.357172		-0.245239
0.725455		0.357172		-0.246788
0.727879		0.357172		-0.248343
0.730303		0.357172		-0.249903
0.732727		0.357172		-0.251468
0.735152		0.357172		-0.253039
0.737576		0.357172		-0.254615
0.740000		0.357172		-0.256196
0.742424		0.357172		-0.257783
0.744848		0.357172		-0.259375
0.747273		0.357172		-0.260972
0.749697		0.357172		-0.262574
0.752121		0.357172		-0.264181
0.754545		0.357172		-0.265794
0.756970		0.357172		-0.267411
0.759394		0.357172		-0.269034
0.761818		0.357172		-0.270661
0.764242		0.357172		-0.272294
0.766667		0.357172		-0.273931
0.769091		0.357172		-0.275574
0.771515		0.357172		-0.277222
0.773939		0.357172		-0.278874
0.776364		0.357172		-0.280531
0.778788		0.357172		-0.282194
0.781212		0.357172		-0.283861
0.783636		0.357172		-0.285533
0.786061		0.357172		-0.287209
0.788485		0.357172		-0.288891
0.790909		0.357172		-0.290577
0.793333		0.357172		-0.292268
0.795758		0.357172		-0.293964
0.798182		0.357172		-0.295665
0.800606		0.357172		-0.297370
0.803030		0.357172		-0.299080
0.805455		0.357172		-0.300794
0.807879		0.357172		-0.302514
0.810303		0.357172		-0.304238
0.812727		0.357172		-0.305966
0.815152		0.357172		-0.307699
0.817576		0.357172		-0.309437
0.820000		0.357172		-0.311179
0.580000		0.384646		-0.165423
0.582424		0.384646		-0.166600
0.584848		0.384646		-0.167784
0.587273		0.384646		-0.168976
0.589697		0.384646		-0.170176
0.592121		0.384646		-0.171383
0.594545		0.384646		-0.172598
0.596970		0.384646		-0.173821
0.599394		0.384646		-0.175051
0.601818		0.384646		-0.176289
0.604242		0.384646		-0.177534
0.606667		0.384646		-0.178787
0.609091		0.384646		-0.180047
0.611515		0.384646		-0.181314
0.613939		0.384646		-0.182589
0.616364		0.384646		-0.183871
0.618788		0.384646		-0.185160
0.621212		0.384646		-0.186457
0.623636		0.384646		-0.187760
0.626061		0.384646		-0.189071
0.628485		0.384646		-0.190389
0.630909		0.384646		-0.191713
0.633333		0.384646		-0.193045
0.635758		0.384646		-0.194384
0.638182		0.384646		-0.195729
0.640606		0.384646		-0.197082
0.643030		0.384646		-0.198441
0.645455		0.384646		-0.199807
0.647879		0.384646		-0.201179
0.650303		0.384646		-0.202558
0.652727		0.384646		-0.203944
0.655152		0.384646		-0.205336
0.657576		0.384646		-0.206735
0.660000		0.384646		-0.208141
0.662424		0.384646		-0.209552
0.664848		0.384646		-0.210970
0.667273		0.384646		-0.212395
0.669697		0.384646		-0.213826
0.672121		0.384646		-0.215263
0.674545		0.384646		-0.216706
0.676970		0.384646		-0.218155
0.679394		0.384646		-0.219611
0.681818		0.384646		-0.221072
0.684242		0.384646		-0.222540
0.686667		0.384646		-0.224013
0.689091		0.384646		-0.225493
0.691515		0.384646		-0.226978
0.693939		0.384646		-0.228470
0.696364		0.384646		-0.229967
0.698788		0.384646		-0.231470
0.701212		0.384646		-0.232978
0.703636		0.384646		-0.234493
0.706061		0.384646		-0.236013
0.708485		0.384646		-0.237539
0.710909		0.384646		-0.239070
0.713333		0.384646		-0.240607
0.715758		0.384646		-0.242150
0.718182		0.384646		-0.243698
0.720606		0.384646		-0.245251
0.723030		0.384646		-0.246810
0.725455		0.384646		-0.248374
0.727879		0.384646		-0.249944
0.730303		0.384646		-0.251519
0.732727		0.384646		-0.253100
0.735152		0.384646		-0.254685
0.737576		0.384646		-0.256276
0.740000		0.384646		-0.257872
0.742424		0.384646		-0.259474
0.744848		0.384646		-0.261080
0.747273		0.384646		-0.262692
0.749697		0.384646		-0.264309
0.752121		0.384646		-0.265930
0.754545		0.384646		-0.267557
0.756970		0.384646		-0.269189
0.759394		0.384646		-0.270826
0.761818		0.384646		-0.272468
0.764242		0.384646		-0.274115
0.766667		0.384646		-0.275767
0.769091		0.384646		-0.277423
0.771515		0.384646		-0.279085
0.773939		0.384646		-0.280751
0.776364		0.384646		-0.282423
0.778788		0.384646		-0.284099
0.781212		0.384646		-0.285780
0.783636		0.384646		-0.287465
0.786061		0.384646		-0.289156
0.788485		0.384646		-0.290851
0.790909		0.384646		-0.292551
0.793333		0.384646		-0.294255
0.795758		0.384646		-0.295964
0.798182		0.384646		-0.297678
0.800606		0.384646		-0.299397
0.803030		0.384646		-0.301120
0.805455		0.384646		-0.302848
0.807879		0.384646		-0.304580
0.810303		0.384646		-0.306317
0.812727		0.384646		-0.308058
0.815152		0.384646		-0.309804
0.817576		0.384646		-0.311554
