100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.718182		0.219798		-0.426353
0.720606		0.219798		-0.442452
0.723030		0.219798		-0.459086
0.725455		0.219798		-0.476270
0.727879		0.219798		-0.494019
0.730303		0.219798		-0.512349
0.732727		0.219798		-0.531278
0.735152		0.219798		-0.550821
0.737576		0.219798		-0.570996
0.740000		0.219798		-0.591821
0.742424		0.219798		-0.613313
0.744848		0.219798		-0.635491
0.747273		0.219798		-0.658374
0.749697		0.219798		-0.681981
0.752121		0.219798		-0.706332
0.754545		0.219798		-0.731447
0.756970		0.219798		-0.757347
0.759394		0.219798		-0.784052
0.761818		0.219798		-0.811584
0.764242		0.219798		-0.839965
0.766667		0.219798		-0.869218
0.769091		0.219798		-0.899365
0.771515		0.219798		-0.930430
0.773939		0.219798		-0.962437
0.776364		0.219798		-0.995410
0.778788		0.219798		-1.029375
0.781212		0.219798		-1.064357
0.783636		0.219798		-1.100381
0.786061		0.219798		-1.137475
0.788485		0.219798		-1.175666
0.790909		0.219798		-1.214981
0.793333		0.219798		-1.255448
0.795758		0.219798		-1.297097
0.798182		0.219798		-1.339957
0.800606		0.219798		-1.384058
0.803030		0.219798		-1.429430
0.805455		0.219798		-1.476105
0.807879		0.219798		-1.524114
0.810303		0.219798		-1.573491
0.812727		0.219798		-1.624268
0.815152		0.219798		-1.676479
0.817576		0.219798		-1.730158
0.820000		0.219798		-1.785341
0.580000		0.247273		-0.037377
0.582424		0.247273		-0.039296
0.584848		0.247273		-0.041300
0.587273		0.247273		-0.043391
0.589697		0.247273		-0.045573
0.592121		0.247273		-0.047850
0.594545		0.247273		-0.050224
0.596970		0.247273		-0.052700
0.599394		0.247273		-0.055281
0.601818		0.247273		-0.057970
0.604242		0.247273		-0.060773
0.606667		0.247273		-0.063694
0.609091		0.247273		-0.066735
0.611515		0.247273		-0.069902
0.613939		0.247273		-0.073200
0.616364		0.247273		-0.076632
0.618788		0.247273		-0.080204
0.621212		0.247273		-0.083921
0.623636		0.247273		-0.087788
0.626061		0.247273		-0.091809
0.628485		0.247273		-0.095991
0.630909		0.247273		-0.100338
0.633333		0.247273		-0.104857
0.635758		0.247273		-0.109553
0.638182		0.247273		-0.114433
0.640606		0.247273		-0.119503
0.643030		0.247273		-0.124768
0.645455		0.247273		-0.130237
0.647879		0.247273		-0.135914
0.650303		0.247273		-0.141809
0.652727		0.247273		-0.147926
0.655152		0.247273		-0.154275
0.657576		0.247273		-0.160862
0.660000		0.247273		-0.167695
0.662424		0.247273		-0.174782
0.664848		0.247273		-0.182132
0.667273		0.247273		-0.189753
0.669697		0.247273		-0.197653
0.672121		0.247273		-0.205842
0.674545		0.247273		-0.214328
0.676970		0.247273		-0.223121
0.679394		0.247273		-0.232230
0.681818		0.247273		-0.241666
0.684242		0.247273		-0.251439
0.686667		0.247273		-0.261558
0.689091		0.247273		-0.272035
0.691515		0.247273		-0.282881
0.693939		0.247273		-0.294106
0.696364		0.247273		-0.305723
0.698788		0.247273		-0.317743
0.701212		0.247273		-0.330178
0.703636		0.247273		-0.343040
0.706061		0.247273		-0.356343
0.708485		0.247273		-0.370100
0.710909		0.247273		-0.384323
0.713333		0.247273		-0.399026
0.715758		0.247273		-0.414224
0.718182		0.247273		-0.429931
0.720606		0.247273		-0.446161
0.723030		0.247273		-0.462929
0.725455		0.247273		-0.480252
0.727879		0.247273		-0.498145
0.730303		0.247273		-0.516623
0.732727		0.247273		-0.535704
0.735152		0.247273		-0.555404
0.737576		0.247273		-0.575741
0.740000		0.247273		-0.596732
0.742424		0.247273		-0.618396
0.744848		0.247273		-0.640751
0.747273		0.247273		-0.663816
0.749697		0.247273		-0.687611
0.752121		0.247273		-0.712155
0.754545		0.247273		-0.737468
0.756970		0.247273		-0.763572
0.759394		0.247273		-0.790487
0.761818		0.247273		-0.818235
0.764242		0.247273		-0.846839
0.766667		0.247273		-0.876321
0.769091		0.247273		-0.906703
0.771515		0.247273		-0.938010
0.773939		0.247273		-0.970266
0.776364		0.247273		-1.003495
0.778788		0.247273		-1.037722
0.781212		0.247273		-1.072973
0.783636		0.247273		-1.109275
0.786061		0.247273		-1.146654
0.788485		0.247273		-1.185137
0.790909		0.247273		-1.224752
0.793333		0.247273		-1.265528
0.795758		0.247273		-1.307493
0.798182		0.247273		-1.350678
0.800606		0.247273		-1.395112
0.803030		0.247273		-1.440827
0.805455		0.247273		-1.487853
0.807879		0.247273		-1.536223
0.810303		0.247273		-1.585969
0.812727		0.247273		-1.637125
0.815152		0.247273		-1.689725
0.817576		0.247273		-1.743803
0.820000		0.247273		-1.799395
0.580000		0.274747		-0.037748
0.582424		0.274747		-0.039685
0.584848		0.274747		-0.041708
0.587273		0.274747		-0.043819
0.589697		0.274747		-0.046022
0.592121		0.274747		-0.048320
0.594545		0.274747		-0.050717
0.596970		0.274747		-0.053217
0.599394		0.274747		-0.055822
0.601818		0.274747		-0.058538
0.604242		0.274747		-0.061367
0.606667		0.274747		-0.064315
0.609091		0.274747		-0.067386
0.611515		0.274747		-0.070583
0.613939		0.274747		-0.073912
0.616364		0.274747		-0.077377
0.618788		0.274747		-0.080983
0.621212		0.274747		-0.084735
0.623636		0.274747		-0.088638
0.626061		0.274747		-0.092697
0.628485		0.274747		-0.096918
0.630909		0.274747		-0.101307
0.633333		0.274747		-0.105869
0.635758		0.274747		-0.110609
0.638182		0.274747		-0.115535
0.640606		0.274747		-0.120653
0.643030		0.274747		-0.125968
0.645455		0.274747		-0.131488
0.647879		0.274747		-0.137219
0.650303		0.274747		-0.143168
0.652727		0.274747		-0.149343
0.655152		0.274747		-0.155751
0.657576		0.274747		-0.162400
0.660000		0.274747		-0.169297
0.662424		0.274747		-0.176451
0.664848		0.274747		-0.183870
0.667273		0.274747		-0.191562
0.669697		0.274747		-0.199535
0.672121		0.274747		-0.207800
0.674545		0.274747		-0.216365
0.676970		0.274747		-0.225240
0.679394		0.274747		-0.234434
0.681818		0.274747		-0.243958
0.684242		0.274747		-0.253821
0.686667		0.274747		-0.264034
0.689091		0.274747		-0.274608
0.691515		0.274747		-0.285553
0.693939		0.274747		-0.296882
0.696364		0.274747		-0.308606
0.698788		0.274747		-0.320736
0.701212		0.274747		-0.333285
0.703636		0.274747		-0.346265
0.706061		0.274747		-0.359690
0.708485		0.274747		-0.373572
0.710909		0.274747		-0.387924
0.713333		0.274747		-0.402761
0.715758		0.274747		-0.418097
0.718182		0.274747		-0.433946
0.720606		0.274747		-0.450323
0.723030		0.274747		-0.467244
0.725455		0.274747		-0.484723
0.727879		0.274747		-0.502776
0.730303		0.274747		-0.521421
0.732727		0.274747		-0.540673
0.735152		0.274747		-0.560549
0.737576		0.274747		-0.581068
0.740000		0.274747		-0.602247
0.742424		0.274747		-0.624103
0.744848		0.274747		-0.646657
0.747273		0.274747		-0.669927
0.749697		0.274747		-0.693932
0.752121		0.274747		-0.718692
0.754545		0.274747		-0.744229
0.756970		0.274747		-0.770562
0.759394		0.274747		-0.797714
0.761818		0.274747		-0.825705
0.764242		0.274747		-0.854559
0.766667		0.274747		-0.884297
0.769091		0.274747		-0.914944
0.771515		0.274747		-0.946523
0.773939		0.274747		-0.979058
0.776364		0.274747		-1.012574
0.778788		0.274747		-1.047096
0.781212		0.274747		-1.082651
0.783636		0.274747		-1.119264
0.786061		0.274747		-1.156962
0.788485		0.274747		-1.195774
0.790909		0.274747		-1.235727
0.793333		0.274747		-1.276849
0.795758		0.274747		-1.319170
0.798182		0.274747		-1.362720
0.800606		0.274747		-1.407529
0.803030		0.274747		-1.453629
0.805455		0.274747		-1.501049
0.807879		0.274747		-1.549824
0.810303		0.274747		-1.599986
0.812727		0.274747		-1.651568
0.815152		0.274747		-1.704605
0.817576		0.274747		-1.759131
0.820000		0.274747		-1.815182
0.580000		0.302222		-0.038158
0.582424		0.302222		-0.040116
0.584848		0.302222		-0.042160
0.587273		0.302222		-0.044293
0.589697		0.302222		-0.046519
0.592121		0.302222		-0.048842
0.594545		0.302222		-0.051264
0.596970		0.302222		-0.053789
0.599394		0.302222		-0.056422
0.601818		0.302222		-0.059166
0.604242		0.302222		-0.062025
0.606667		0.302222		-0.065004
0.609091		0.302222		-0.068106
0.611515		0.302222		-0.071337
0.613939		0.302222		-0.074701
0.616364		0.302222		-0.078202
0.618788		0.302222		-0.081846
0.621212		0.302222		-0.085637
0.623636		0.302222		-0.089580
0.626061		0.302222		-0.093682
0.628485		0.302222		-0.097947
0.630909		0.302222		-0.102381
0.633333		0.302222		-0.106990
0.635758		0.302222		-0.111780
0.638182		0.302222		-0.116758
0.640606		0.302222		-0.121928
0.643030		0.302222		-0.127298
0.645455		0.302222		-0.132875
0.647879		0.302222		-0.138666
0.650303		0.302222		-0.144677
0.652727		0.302222		-0.150916
0.655152		0.302222		-0.157390
0.657576		0.302222		-0.164107
0.660000		0.302222		-0.171076
0.662424		0.302222		-0.178303
0.664848		0.302222		-0.185798
0.667273		0.302222		-0.193569
0.669697		0.302222		-0.201624
0.672121		0.302222		-0.209974
0.674545		0.302222		-0.218627
0.676970		0.302222		-0.227592
0.679394		0.302222		-0.236881
0.681818		0.302222		-0.246501
0.684242		0.302222		-0.256465
0.686667		0.302222		-0.266782
0.689091		0.302222		-0.277463
0.691515		0.302222		-0.288520
0.693939		0.302222		-0.299964
0.696364		0.302222		-0.311806
0.698788		0.302222		-0.324059
0.701212		0.302222		-0.336735
0.703636		0.302222		-0.349846
0.706061		0.302222		-0.363406
0.708485		0.302222		-0.377427
0.710909		0.302222		-0.391924
0.713333		0.302222		-0.406910
0.715758		0.302222		-0.422399
0.718182		0.302222		-0.438406
0.720606		0.302222		-0.454947
0.723030		0.302222		-0.472035
0.725455		0.302222		-0.489688
0.727879		0.302222		-0.507921
0.730303		0.302222		-0.526750
0.732727		0.302222		-0.546192
0.735152		0.302222		-0.566265
0.737576		0.302222		-0.586986
0.740000		0.302222		-0.608372
0.742424		0.302222		-0.630444
0.744848		0.302222		-0.653218
0.747273		0.302222		-0.676715
0.749697		0.302222		-0.700954
0.752121		0.302222		-0.725956
0.754545		0.302222		-0.751741
0.756970		0.302222		-0.778329
0.759394		0.302222		-0.805743
0.761818		0.302222		-0.834005
0.764242		0.302222		-0.863136
0.766667		0.302222		-0.893160
0.769091		0.302222		-0.924101
0.771515		0.302222		-0.955982
0.773939		0.302222		-0.988827
0.776364		0.302222		-1.022663
0.778788		0.302222		-1.057513
0.781212		0.302222		-1.093405
0.783636		0.302222		-1.130364
0.786061		0.302222		-1.168419
0.788485		0.302222		-1.207596
0.790909		0.302222		-1.247924
0.793333		0.302222		-1.289431
0.795758		0.302222		-1.332148
0.798182		0.302222		-1.376104
0.800606		0.302222		-1.421330
0.803030		0.302222		-1.467856
0.805455		0.302222		-1.515716
0.807879		0.302222		-1.564941
0.810303		0.302222		-1.615565
0.812727		0.302222		-1.667620
0.815152		0.302222		-1.721143
0.817576		0.302222		-1.776167
0.820000		0.302222		-1.832729
0.580000		0.329697		-0.038609
0.582424		0.329697		-0.040589
0.584848		0.329697		-0.042656
0.587273		0.329697		-0.044814
0.589697		0.329697		-0.047065
0.592121		0.329697		-0.049414
0.594545		0.329697		-0.051864
0.596970		0.329697		-0.054418
0.599394		0.329697		-0.057081
0.601818		0.329697		-0.059856
0.604242		0.329697		-0.062748
0.606667		0.329697		-0.065760
0.609091		0.329697		-0.068898
0.611515		0.329697		-0.072166
0.613939		0.329697		-0.075567
0.616364		0.329697		-0.079108
0.618788		0.329697		-0.082793
0.621212		0.329697		-0.086628
0.623636		0.329697		-0.090616
0.626061		0.329697		-0.094764
0.628485		0.329697		-0.099078
0.630909		0.329697		-0.103562
0.633333		0.329697		-0.108224
0.635758		0.329697		-0.113068
0.638182		0.329697		-0.118101
0.640606		0.329697		-0.123330
0.643030		0.329697		-0.128761
0.645455		0.329697		-0.134401
0.647879		0.329697		-0.140257
0.650303		0.329697		-0.146336
0.652727		0.329697		-0.152645
0.655152		0.329697		-0.159192
0.657576		0.329697		-0.165985
0.660000		0.329697		-0.173031
0.662424		0.329697		-0.180340
0.664848		0.329697		-0.187919
0.667273		0.329697		-0.195777
0.669697		0.329697		-0.203923
0.672121		0.329697		-0.212366
0.674545		0.329697		-0.221115
0.676970		0.329697		-0.230181
0.679394		0.329697		-0.239573
0.681818		0.329697		-0.249300
0.684242		0.329697		-0.259375
0.686667		0.329697		-0.269806
0.689091		0.329697		-0.280606
0.691515		0.329697		-0.291785
0.693939		0.329697		-0.303356
0.696364		0.329697		-0.315329
0.698788		0.329697		-0.327717
0.701212		0.329697		-0.340532
0.703636		0.329697		-0.353788
0.706061		0.329697		-0.367497
0.708485		0.329697		-0.381672
0.710909		0.329697		-0.396327
0.713333		0.329697		-0.411477
0.715758		0.329697		-0.427136
0.718182		0.329697		-0.443318
0.720606		0.329697		-0.460038
0.723030		0.329697		-0.477312
0.725455		0.329697		-0.495156
0.727879		0.329697		-0.513586
0.730303		0.329697		-0.532619
0.732727		0.329697		-0.552271
0.735152		0.329697		-0.572560
0.737576		0.329697		-0.593504
0.740000		0.329697		-0.615120
0.742424		0.329697		-0.637427
0.744848		0.329697		-0.660445
0.747273		0.329697		-0.684193
0.749697		0.329697		-0.708690
0.752121		0.329697		-0.733957
0.754545		0.329697		-0.760015
0.756970		0.329697		-0.786885
0.759394		0.329697		-0.814589
0.761818		0.329697		-0.843148
0.764242		0.329697		-0.872586
0.766667		0.329697		-0.902925
0.769091		0.329697		-0.934190
0.771515		0.329697		-0.966404
0.773939		0.329697		-0.999592
0.776364		0.329697		-1.033779
0.778788		0.329697		-1.068991
0.781212		0.329697		-1.105254
0.783636		0.329697		-1.142595
0.786061		0.329697		-1.181042
0.788485		0.329697		-1.220622
0.790909		0.329697		-1.261363
0.793333		0.329697		-1.303296
0.795758		0.329697		-1.346449
0.798182		0.329697		-1.390852
0.800606		0.329697		-1.436537
0.803030		0.329697		-1.483535
0.805455		0.329697		-1.531879
0.807879		0.329697		-1.581600
0.810303		0.329697		-1.632733
0.812727		0.329697		-1.685310
0.815152		0.329697		-1.739368
0.817576		0.329697		-1.794942
0.820000		0.329697		-1.852066
0.580000		0.357172		-0.039100
0.582424		0.357172		-0.041104
0.584848		0.357172		-0.043197
0.587273		0.357172		-0.045381
0.589697		0.357172		-0.047661
0.592121		0.357172		-0.050038
0.594545		0.357172		-0.052518
0.596970		0.357172		-0.055104
0.599394		0.357172		-0.057799
0.601818		0.357172		-0.060608
0.604242		0.357172		-0.063536
0.606667		0.357172		-0.066585
0.609091		0.357172		-0.069762
0.611515		0.357172		-0.073069
0.613939		0.357172		-0.076513
0.616364		0.357172		-0.080098
0.618788		0.357172		-0.083828
0.621212		0.357172		-0.087709
0.623636		0.357172		-0.091746
0.626061		0.357172		-0.095946
0.628485		0.357172		-0.100312
0.630909		0.357172		-0.104851
0.633333		0.357172		-0.109570
0.635758		0.357172		-0.114473
0.638182		0.357172		-0.119568
0.640606		0.357172		-0.124861
0.643030		0.357172		-0.130358
0.645455		0.357172		-0.136067
0.647879		0.357172		-0.141994
0.650303		0.357172		-0.148147
0.652727		0.357172		-0.154533
0.655152		0.357172		-0.161160
0.657576		0.357172		-0.168036
0.660000		0.357172		-0.175168
0.662424		0.357172		-0.182565
0.664848		0.357172		-0.190236
0.667273		0.357172		-0.198189
0.669697		0.357172		-0.206434
0.672121		0.357172		-0.214979
0.674545		0.357172		-0.223834
0.676970		0.357172		-0.233009
0.679394		0.357172		-0.242514
0.681818		0.357172		-0.252359
0.684242		0.357172		-0.262555
0.686667		0.357172		-0.273112
0.689091		0.357172		-0.284041
0.691515		0.357172		-0.295355
0.693939		0.357172		-0.307063
0.696364		0.357172		-0.319180
0.698788		0.357172		-0.331716
0.701212		0.357172		-0.344684
0.703636		0.357172		-0.358097
0.706061		0.357172		-0.371969
0.708485		0.357172		-0.386313
0.710909		0.357172		-0.401142
0.713333		0.357172		-0.416471
0.715758		0.357172		-0.432315
0.718182		0.357172		-0.448688
0.720606		0.357172		-0.465605
0.723030		0.357172		-0.483083
0.725455		0.357172		-0.501136
0.727879		0.357172		-0.519782
0.730303		0.357172		-0.539038
0.732727		0.357172		-0.558919
0.735152		0.357172		-0.579445
0.737576		0.357172		-0.600632
0.740000		0.357172		-0.622500
0.742424		0.357172		-0.645066
0.744848		0.357172		-0.668350
0.747273		0.357172		-0.692372
0.749697		0.357172		-0.717152
0.752121		0.357172		-0.742710
0.754545		0.357172		-0.769067
0.756970		0.357172		-0.796245
0.759394		0.357172		-0.824266
0.761818		0.357172		-0.853151
0.764242		0.357172		-0.882924
0.766667		0.357172		-0.913608
0.769091		0.357172		-0.945228
0.771515		0.357172		-0.977806
0.773939		0.357172		-1.011369
0.776364		0.357172		-1.045941
0.778788		0.357172		-1.081549
0.781212		0.357172		-1.118219
0.783636		0.357172		-1.155978
0.786061		0.357172		-1.194854
0.788485		0.357172		-1.234875
0.790909		0.357172		-1.276069
0.793333		0.357172		-1.318467
0.795758		0.357172		-1.362097
0.798182		0.357172		-1.406990
0.800606		0.357172		-1.453178
0.803030		0.357172		-1.500693
0.805455		0.357172		-1.549565
0.807879		0.357172		-1.599830
0.810303		0.357172		-1.651520
0.812727		0.357172		-1.704669
0.815152		0.357172		-1.759313
0.817576		0.357172		-1.815488
0.820000		0.357172		-1.873229
0.580000		0.384646		-0.039632
0.582424		0.384646		-0.041663
0.584848		0.384646		-0.043783
0.587273		0.384646		-0.045996
0.589697		0.384646		-0.048306
0.592121		0.384646		-0.050715
0.594545		0.384646		-0.053227
0.596970		0.384646		-0.055847
0.599394		0.384646		-0.058578
0.601818		0.384646		-0.061424
0.604242		0.384646		-0.064390
0.606667		0.384646		-0.067480
0.609091		0.384646		-0.070699
0.611515		0.384646		-0.074050
0.613939		0.384646		-0.077539
0.616364		0.384646		-0.081171
0.618788		0.384646		-0.084950
0.621212		0.384646		-0.088882
0.623636		0.384646		-0.092973
0.626061		0.384646		-0.097227
0.628485		0.384646		-0.101651
0.630909		0.384646		-0.106250
0.633333		0.384646		-0.111031
0.635758		0.384646		-0.115999
0.638182		0.384646		-0.121160
0.640606		0.384646		-0.126523
0.643030		0.384646		-0.132092
0.645455		0.384646		-0.137876
0.647879		0.384646		-0.143881
0.650303		0.384646		-0.150114
0.652727		0.384646		-0.156584
0.655152		0.384646		-0.163297
0.657576		0.384646		-0.170263
0.660000		0.384646		-0.177488
0.662424		0.384646		-0.184982
0.664848		0.384646		-0.192753
0.667273		0.384646		-0.200810
0.669697		0.384646		-0.209162
0.672121		0.384646		-0.217818
0.674545		0.384646		-0.226788
0.676970		0.384646		-0.236082
0.679394		0.384646		-0.245710
0.681818		0.384646		-0.255683
0.684242		0.384646		-0.266010
0.686667		0.384646		-0.276703
0.689091		0.384646		-0.287774
0.691515		0.384646		-0.299233
0.693939		0.384646		-0.311093
0.696364		0.384646		-0.323365
0.698788		0.384646		-0.336062
0.701212		0.384646		-0.349196
0.703636		0.384646		-0.362781
0.706061		0.384646		-0.376830
0.708485		0.384646		-0.391357
0.710909		0.384646		-0.406375
0.713333		0.384646		-0.421900
0.715758		0.384646		-0.437945
0.718182		0.384646		-0.454525
0.720606		0.384646		-0.471657
0.723030		0.384646		-0.489356
0.725455		0.384646		-0.507638
0.727879		0.384646		-0.526519
0.730303		0.384646		-0.546017
0.732727		0.384646		-0.566148
0.735152		0.384646		-0.586931
0.737576		0.384646		-0.608384
0.740000		0.384646		-0.630525
0.742424		0.384646		-0.653372
0.744848		0.384646		-0.676947
0.747273		0.384646		-0.701267
0.749697		0.384646		-0.726355
0.752121		0.384646		-0.752229
0.754545		0.384646		-0.778912
0.756970		0.384646		-0.806425
0.759394		0.384646		-0.834790
0.761818		0.384646		-0.864031
0.764242		0.384646		-0.894169
0.766667		0.384646		-0.925228
0.769091		0.384646		-0.957233
0.771515		0.384646		-0.990209
0.773939		0.384646		-1.024179
0.776364		0.384646		-1.059171
0.778788		0.384646		-1.095210
0.781212		0.384646		-1.132322
0.783636		0.384646		-1.170536
0.786061		0.384646		-1.209880
0.788485		0.384646		-1.250380
0.790909		0.384646		-1.292067
0.793333		0.384646		-1.334971
0.795758		0.384646		-1.379120
0.798182		0.384646		-1.424547
0.800606		0.384646		-1.471282
0.803030		0.384646		-1.519358
0.805455		0.384646		-1.568807
0.807879		0.384646		-1.619663
0.810303		0.384646		-1.671959
0.812727		0.384646		-1.725731
0.815152		0.384646		-1.781013
0.817576		0.384646		-1.837841
