101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.109000		0.090000		0.080767
0.110000		0.090000		0.087493
0.111000		0.090000		0.094664
0.112000		0.090000		0.102303
0.113000		0.090000		0.110432
0.114000		0.090000		0.119075
0.115000		0.090000		0.128255
0.116000		0.090000		0.137997
0.117000		0.090000		0.148326
0.118000		0.090000		0.159269
0.119000		0.090000		0.170852
0.120000		0.090000		0.183102
0.121000		0.090000		0.196049
0.122000		0.090000		0.209721
0.123000		0.090000		0.224149
0.124000		0.090000		0.239361
0.125000		0.090000		0.255391
0.126000		0.090000		0.272271
0.127000		0.090000		0.290032
0.128000		0.090000		0.308710
0.129000		0.090000		0.328339
0.130000		0.090000		0.348954
0.131000		0.090000		0.370592
0.132000		0.090000		0.393289
0.133000		0.090000		0.417084
0.134000		0.090000		0.442016
0.135000		0.090000		0.468123
0.136000		0.090000		0.495448
0.137000		0.090000		0.524030
0.138000		0.090000		0.553912
0.139000		0.090000		0.585138
0.140000		0.090000		0.617750
0.141000		0.090000		0.651794
0.142000		0.090000		0.687316
0.143000		0.090000		0.724361
0.144000		0.090000		0.762977
0.145000		0.090000		0.803212
0.146000		0.090000		0.845115
0.147000		0.090000		0.888736
0.148000		0.090000		0.934125
0.149000		0.090000		0.981334
0.150000		0.090000		1.030415
0.151000		0.090000		1.081421
0.152000		0.090000		1.134406
0.153000		0.090000		1.189425
0.154000		0.090000		1.246532
0.155000		0.090000		1.305785
0.156000		0.090000		1.367239
0.157000		0.090000		1.430953
0.158000		0.090000		1.496986
0.159000		0.090000		1.565396
0.160000		0.090000		1.636243
0.161000		0.090000		1.709587
0.162000		0.090000		1.785492
0.163000		0.090000		1.864017
0.164000		0.090000		1.945225
0.165000		0.090000		2.029181
0.166000		0.090000		2.115948
0.167000		0.090000		2.205590
0.168000		0.090000		2.298173
0.169000		0.090000		2.393762
0.170000		0.090000		2.492423
0.171000		0.090000		2.594224
0.172000		0.090000		2.699231
0.173000		0.090000		2.807513
0.174000		0.090000		2.919138
0.175000		0.090000		3.034174
0.176000		0.090000		3.152691
0.177000		0.090000		3.274760
0.178000		0.090000		3.400449
0.179000		0.090000		3.529829
0.180000		0.090000		3.662972
0.181000		0.090000		3.799949
0.182000		0.090000		3.940831
0.183000		0.090000		4.085690
0.184000		0.090000		4.234599
0.185000		0.090000		4.387630
0.186000		0.090000		4.544856
0.187000		0.090000		4.706350
0.188000		0.090000		4.872185
0.189000		0.090000		5.042435
0.190000		0.090000		5.217173
0.191000		0.090000		5.396474
0.192000		0.090000		5.580410
0.193000		0.090000		5.769057
0.194000		0.090000		5.962488
0.195000		0.090000		6.160778
0.196000		0.090000		6.364001
0.197000		0.090000		6.572232
0.198000		0.090000		6.785544
0.199000		0.090000		7.004012
0.200000		0.090000		7.227710
0.100000		0.100000		0.039719
0.101000		0.100000		0.043509
0.102000		0.100000		0.047588
0.103000		0.100000		0.051971
0.104000		0.100000		0.056677
0.105000		0.100000		0.061722
0.106000		0.100000		0.067124
0.107000		0.100000		0.072902
0.108000		0.100000		0.079075
0.109000		0.100000		0.085664
0.110000		0.100000		0.092688
0.111000		0.100000		0.100169
0.112000		0.100000		0.108129
0.113000		0.100000		0.116590
0.114000		0.100000		0.125576
0.115000		0.100000		0.135109
0.116000		0.100000		0.145216
0.117000		0.100000		0.155921
0.118000		0.100000		0.167250
0.119000		0.100000		0.179230
0.120000		0.100000		0.191888
0.121000		0.100000		0.205252
0.122000		0.100000		0.219352
0.123000		0.100000		0.234217
0.124000		0.100000		0.249877
0.125000		0.100000		0.266363
0.126000		0.100000		0.283708
0.127000		0.100000		0.301945
0.128000		0.100000		0.321106
0.129000		0.100000		0.341227
0.130000		0.100000		0.362342
0.131000		0.100000		0.384487
0.132000		0.100000		0.407700
0.133000		0.100000		0.432017
0.134000		0.100000		0.457478
0.135000		0.100000		0.484121
0.136000		0.100000		0.511988
0.137000		0.100000		0.541117
0.138000		0.100000		0.571553
0.139000		0.100000		0.603336
0.140000		0.100000		0.636511
0.141000		0.100000		0.671123
0.142000		0.100000		0.707215
0.143000		0.100000		0.744835
0.144000		0.100000		0.784029
0.145000		0.100000		0.824844
0.146000		0.100000		0.867330
0.147000		0.100000		0.911536
0.148000		0.100000		0.957512
0.149000		0.100000		1.005308
0.150000		0.100000		1.054978
0.151000		0.100000		1.106573
0.152000		0.100000		1.160146
0.153000		0.100000		1.215753
0.154000		0.100000		1.273449
0.155000		0.100000		1.333288
0.156000		0.100000		1.395327
0.157000		0.100000		1.459625
0.158000		0.100000		1.526239
0.159000		0.100000		1.595227
0.160000		0.100000		1.666650
0.161000		0.100000		1.740567
0.162000		0.100000		1.817039
0.163000		0.100000		1.896129
0.164000		0.100000		1.977898
0.165000		0.100000		2.062409
0.166000		0.100000		2.149726
0.167000		0.100000		2.239913
0.168000		0.100000		2.333035
0.169000		0.100000		2.429157
0.170000		0.100000		2.528345
0.171000		0.100000		2.630666
0.172000		0.100000		2.736186
0.173000		0.100000		2.844974
0.174000		0.100000		2.957097
0.175000		0.100000		3.072624
0.176000		0.100000		3.191623
0.177000		0.100000		3.314165
0.178000		0.100000		3.440319
0.179000		0.100000		3.570156
0.180000		0.100000		3.703746
0.181000		0.100000		3.841160
0.182000		0.100000		3.982469
0.183000		0.100000		4.127746
0.184000		0.100000		4.277063
0.185000		0.100000		4.430491
0.186000		0.100000		4.588103
0.187000		0.100000		4.749972
0.188000		0.100000		4.916172
0.189000		0.100000		5.086775
0.190000		0.100000		5.261855
0.191000		0.100000		5.441485
0.192000		0.100000		5.625740
0.193000		0.100000		5.814693
0.194000		0.100000		6.008418
0.195000		0.100000		6.206989
0.196000		0.100000		6.410481
0.197000		0.100000		6.618967
0.198000		0.100000		6.832523
0.199000		0.100000		7.051221
0.200000		0.100000		7.275137
0.100000		0.110000		0.042777
0.101000		0.110000		0.046794
0.102000		0.110000		0.051111
0.103000		0.110000		0.055744
0.104000		0.110000		0.060711
0.105000		0.110000		0.066028
0.106000		0.110000		0.071715
0.107000		0.110000		0.077789
0.108000		0.110000		0.084270
0.109000		0.110000		0.091179
0.110000		0.110000		0.098535
0.111000		0.110000		0.106361
0.112000		0.110000		0.114677
0.113000		0.110000		0.123506
0.114000		0.110000		0.132872
0.115000		0.110000		0.142797
0.116000		0.110000		0.153308
0.117000		0.110000		0.164428
0.118000		0.110000		0.176184
0.119000		0.110000		0.188602
0.120000		0.110000		0.201710
0.121000		0.110000		0.215535
0.122000		0.110000		0.230106
0.123000		0.110000		0.245452
0.124000		0.110000		0.261605
0.125000		0.110000		0.278594
0.126000		0.110000		0.296451
0.127000		0.110000		0.315209
0.128000		0.110000		0.334901
0.129000		0.110000		0.355562
0.130000		0.110000		0.377226
0.131000		0.110000		0.399928
0.132000		0.110000		0.423705
0.133000		0.110000		0.448595
0.134000		0.110000		0.474636
0.135000		0.110000		0.501865
0.136000		0.110000		0.530324
0.137000		0.110000		0.560053
0.138000		0.110000		0.591093
0.139000		0.110000		0.623487
0.140000		0.110000		0.657277
0.141000		0.110000		0.692508
0.142000		0.110000		0.729223
0.143000		0.110000		0.767470
0.144000		0.110000		0.807295
0.145000		0.110000		0.848743
0.146000		0.110000		0.891865
0.147000		0.110000		0.936709
0.148000		0.110000		0.983324
0.149000		0.110000		1.031761
0.150000		0.110000		1.082071
0.151000		0.110000		1.134308
0.152000		0.110000		1.188523
0.153000		0.110000		1.244771
0.154000		0.110000		1.303107
0.155000		0.110000		1.363585
0.156000		0.110000		1.426262
0.157000		0.110000		1.491195
0.158000		0.110000		1.558441
0.159000		0.110000		1.628059
0.160000		0.110000		1.700108
0.161000		0.110000		1.774648
0.162000		0.110000		1.851739
0.163000		0.110000		1.931443
0.164000		0.110000		2.013821
0.165000		0.110000		2.098937
0.166000		0.110000		2.186853
0.167000		0.110000		2.277633
0.168000		0.110000		2.371341
0.169000		0.110000		2.468043
0.170000		0.110000		2.567804
0.171000		0.110000		2.670691
0.172000		0.110000		2.776770
0.173000		0.110000		2.886108
0.174000		0.110000		2.998773
0.175000		0.110000		3.114833
0.176000		0.110000		3.234357
0.177000		0.110000		3.357414
0.178000		0.110000		3.484074
0.179000		0.110000		3.614407
0.180000		0.110000		3.748483
0.181000		0.110000		3.886373
0.182000		0.110000		4.028148
0.183000		0.110000		4.173879
0.184000		0.110000		4.323639
0.185000		0.110000		4.477498
0.186000		0.110000		4.635531
0.187000		0.110000		4.797809
0.188000		0.110000		4.964405
0.189000		0.110000		5.135392
0.190000		0.110000		5.310843
0.191000		0.110000		5.490832
0.192000		0.110000		5.675433
0.193000		0.110000		5.864718
0.194000		0.110000		6.058763
0.195000		0.110000		6.257640
0.196000		0.110000		6.461424
0.197000		0.110000		6.670188
0.198000		0.110000		6.884008
0.199000		0.110000		7.102956
0.200000		0.110000		7.327107
0.100000		0.120000		0.046221
0.101000		0.120000		0.050490
0.102000		0.120000		0.055072
0.103000		0.120000		0.059982
0.104000		0.120000		0.065238
0.105000		0.120000		0.070857
0.106000		0.120000		0.076858
0.107000		0.120000		0.083260
0.108000		0.120000		0.090081
0.109000		0.120000		0.097343
0.110000		0.120000		0.105065
0.111000		0.120000		0.113270
0.112000		0.120000		0.121978
0.113000		0.120000		0.131212
0.114000		0.120000		0.140995
0.115000		0.120000		0.151351
0.116000		0.120000		0.162304
0.117000		0.120000		0.173879
0.118000		0.120000		0.186103
0.119000		0.120000		0.199000
0.120000		0.120000		0.212599
0.121000		0.120000		0.226927
0.122000		0.120000		0.242013
0.123000		0.120000		0.257885
0.124000		0.120000		0.274574
0.125000		0.120000		0.292110
0.126000		0.120000		0.310525
0.127000		0.120000		0.329851
0.128000		0.120000		0.350121
0.129000		0.120000		0.371368
0.130000		0.120000		0.393628
0.131000		0.120000		0.416935
0.132000		0.120000		0.441325
0.133000		0.120000		0.466835
0.134000		0.120000		0.493504
0.135000		0.120000		0.521369
0.136000		0.120000		0.550471
0.137000		0.120000		0.580848
0.138000		0.120000		0.612543
0.139000		0.120000		0.645596
0.140000		0.120000		0.680051
0.141000		0.120000		0.715952
0.142000		0.120000		0.753341
0.143000		0.120000		0.792266
0.144000		0.120000		0.832771
0.145000		0.120000		0.874904
0.146000		0.120000		0.918712
0.147000		0.120000		0.964244
0.148000		0.120000		1.011549
0.149000		0.120000		1.060677
0.150000		0.120000		1.111680
0.151000		0.120000		1.164608
0.152000		0.120000		1.219516
0.153000		0.120000		1.276455
0.154000		0.120000		1.335481
0.155000		0.120000		1.396647
0.156000		0.120000		1.460011
0.157000		0.120000		1.525629
0.158000		0.120000		1.593557
0.159000		0.120000		1.663853
0.160000		0.120000		1.736578
0.161000		0.120000		1.811789
0.162000		0.120000		1.889547
0.163000		0.120000		1.969913
0.164000		0.120000		2.052948
0.165000		0.120000		2.138715
0.166000		0.120000		2.227276
0.167000		0.120000		2.318695
0.168000		0.120000		2.413035
0.169000		0.120000		2.510363
0.170000		0.120000		2.610741
0.171000		0.120000		2.714238
0.172000		0.120000		2.820918
0.173000		0.120000		2.930849
0.174000		0.120000		3.044099
0.175000		0.120000		3.160734
0.176000		0.120000		3.280824
0.177000		0.120000		3.404437
0.178000		0.120000		3.531643
0.179000		0.120000		3.662511
0.180000		0.120000		3.797112
0.181000		0.120000		3.935515
0.182000		0.120000		4.077792
0.183000		0.120000		4.224013
0.184000		0.120000		4.374251
0.185000		0.120000		4.528577
0.186000		0.120000		4.687063
0.187000		0.120000		4.849782
0.188000		0.120000		5.016806
0.189000		0.120000		5.188208
0.190000		0.120000		5.364061
0.191000		0.120000		5.544437
0.192000		0.120000		5.729412
0.193000		0.120000		5.919057
0.194000		0.120000		6.113446
0.195000		0.120000		6.312654
0.196000		0.120000		6.516754
0.197000		0.120000		6.725819
0.198000		0.120000		6.939924
0.199000		0.120000		7.159143
0.200000		0.120000		7.383549
0.100000		0.130000		0.050078
0.101000		0.130000		0.054626
0.102000		0.130000		0.059499
0.103000		0.130000		0.064714
0.104000		0.130000		0.070288
0.105000		0.130000		0.076239
0.106000		0.130000		0.082585
0.107000		0.130000		0.089346
0.108000		0.130000		0.096541
0.109000		0.130000		0.104189
0.110000		0.130000		0.112312
0.111000		0.130000		0.120930
0.112000		0.130000		0.130066
0.113000		0.130000		0.139741
0.114000		0.130000		0.149979
0.115000		0.130000		0.160803
0.116000		0.130000		0.172238
0.117000		0.130000		0.184308
0.118000		0.130000		0.197039
0.119000		0.130000		0.210456
0.120000		0.130000		0.224588
0.121000		0.130000		0.239461
0.122000		0.130000		0.255104
0.123000		0.130000		0.271545
0.124000		0.130000		0.288814
0.125000		0.130000		0.306941
0.126000		0.130000		0.325958
0.127000		0.130000		0.345897
0.128000		0.130000		0.366789
0.129000		0.130000		0.388669
0.130000		0.130000		0.411570
0.131000		0.130000		0.435528
0.132000		0.130000		0.460577
0.133000		0.130000		0.486755
0.134000		0.130000		0.514099
0.135000		0.130000		0.542647
0.136000		0.130000		0.572438
0.137000		0.130000		0.603512
0.138000		0.130000		0.635908
0.139000		0.130000		0.669670
0.140000		0.130000		0.704838
0.141000		0.130000		0.741456
0.142000		0.130000		0.779568
0.143000		0.130000		0.819218
0.144000		0.130000		0.860452
0.145000		0.130000		0.903317
0.146000		0.130000		0.947860
0.147000		0.130000		0.994129
0.148000		0.130000		1.042172
0.149000		0.130000		1.092039
0.150000		0.130000		1.143782
0.151000		0.130000		1.197450
0.152000		0.130000		1.253097
0.153000		0.130000		1.310776
0.154000		0.130000		1.370539
0.155000		0.130000		1.432443
0.156000		0.130000		1.496541
0.157000		0.130000		1.562890
0.158000		0.130000		1.631546
0.159000		0.130000		1.702568
0.160000		0.130000		1.776014
0.161000		0.130000		1.851943
0.162000		0.130000		1.930413
0.163000		0.130000		2.011487
0.164000		0.130000		2.095224
0.165000		0.130000		2.181687
0.166000		0.130000		2.270938
0.167000		0.130000		2.363040
0.168000		0.130000		2.458056
0.169000		0.130000		2.556052
0.170000		0.130000		2.657091
0.171000		0.130000		2.761240
0.172000		0.130000		2.868564
0.173000		0.130000		2.979130
0.174000		0.130000		3.093005
0.175000		0.130000		3.210256
0.176000		0.130000		3.330951
0.177000		0.130000		3.455159
0.178000		0.130000		3.582950
0.179000		0.130000		3.714391
0.180000		0.130000		3.849553
0.181000		0.130000		3.988506
0.182000		0.130000		4.131321
0.183000		0.130000		4.278068
0.184000		0.130000		4.428819
0.185000		0.130000		4.583645
0.186000		0.130000		4.742618
0.187000		0.130000		4.905810
0.188000		0.130000		5.073294
0.189000		0.130000		5.245141
0.190000		0.130000		5.421425
0.191000		0.130000		5.602218
0.192000		0.130000		5.787594
0.193000		0.130000		5.977626
0.194000		0.130000		6.172387
0.195000		0.130000		6.371950
0.196000		0.130000		6.576390
0.197000		0.130000		6.785780
0.198000		0.130000		7.000193
0.199000		0.130000		7.219703
0.200000		0.130000		7.444384
0.100000		0.140000		0.054377
0.101000		0.140000		0.059230
0.102000		0.140000		0.064423
0.103000		0.140000		0.069971
0.104000		0.140000		0.075893
0.105000		0.140000		0.082207
0.106000		0.140000		0.088930
0.107000		0.140000		0.096082
0.108000		0.140000		0.103683
0.109000		0.140000		0.111752
0.110000		0.140000		0.120309
0.111000		0.140000		0.129377
0.112000		0.140000		0.138976
0.113000		0.140000		0.149130
0.114000		0.140000		0.159860
0.115000		0.140000		0.171190
0.116000		0.140000		0.183145
0.117000		0.140000		0.195749
0.118000		0.140000		0.209027
0.119000		0.140000		0.223005
0.120000		0.140000		0.237710
0.121000		0.140000		0.253170
0.122000		0.140000		0.269411
0.123000		0.140000		0.286462
0.124000		0.140000		0.304354
0.125000		0.140000		0.323115
0.126000		0.140000		0.342778
0.127000		0.140000		0.363372
0.128000		0.140000		0.384931
0.129000		0.140000		0.407487
0.130000		0.140000		0.431074
0.131000		0.140000		0.455726
0.132000		0.140000		0.481480
0.133000		0.140000		0.508370
0.134000		0.140000		0.536435
0.135000		0.140000		0.565710
0.136000		0.140000		0.596236
0.137000		0.140000		0.628051
0.138000		0.140000		0.661196
0.139000		0.140000		0.695710
0.140000		0.140000		0.731637
0.141000		0.140000		0.769018
0.142000		0.140000		0.807898
0.143000		0.140000		0.848320
0.144000		0.140000		0.890329
0.145000		0.140000		0.933972
0.146000		0.140000		0.979295
0.147000		0.140000		1.026346
0.148000		0.140000		1.075173
0.149000		0.140000		1.125825
0.150000		0.140000		1.178353
0.151000		0.140000		1.232807
0.152000		0.140000		1.289239
0.153000		0.140000		1.347702
0.154000		0.140000		1.408249
0.155000		0.140000		1.470933
0.156000		0.140000		1.535810
0.157000		0.140000		1.602935
0.158000		0.140000		1.672365
0.159000		0.140000		1.744157
0.160000		0.140000		1.818368
0.161000		0.140000		1.895058
0.162000		0.140000		1.974284
0.163000		0.140000		2.056109
0.164000		0.140000		2.140591
0.165000		0.140000		2.227793
0.166000		0.140000		2.317776
0.167000		0.140000		2.410603
0.168000		0.140000		2.506338
0.169000		0.140000		2.605043
0.170000		0.140000		2.706784
0.171000		0.140000		2.811626
0.172000		0.140000		2.919634
0.173000		0.140000		3.030875
0.174000		0.140000		3.145414
0.175000		0.140000		3.263319
0.176000		0.140000		3.384659
0.177000		0.140000		3.509500
0.178000		0.140000		3.637912
0.179000		0.140000		3.769964
0.180000		0.140000		3.905724
0.181000		0.140000		4.045263
0.182000		0.140000		4.188651
0.183000		0.140000		4.335959
0.184000		0.140000		4.487257
0.185000		0.140000		4.642616
0.186000		0.140000		4.802109
0.187000		0.140000		4.965806
0.188000		0.140000		5.133781
0.189000		0.140000		5.306104
0.190000		0.140000		5.482849
0.191000		0.140000		5.664087
0.192000		0.140000		5.849893
0.193000		0.140000		6.040339
0.194000		0.140000		6.235498
0.195000		0.140000		6.435443
0.196000		0.140000		6.640248
0.197000		0.140000		6.849986
0.198000		0.140000		7.064730
0.199000		0.140000		7.284554
0.200000		0.140000		7.509532
0.100000		0.150000		0.059149
0.101000		0.150000		0.064336
0.102000		0.150000		0.069877
0.103000		0.150000		0.075789
0.104000		0.150000		0.082090
0.105000		0.150000		0.088797
0.106000		0.150000		0.095929
0.107000		0.150000		0.103505
0.108000		0.150000		0.111545
0.109000		0.150000		0.120069
0.110000		0.150000		0.129096
0.111000		0.150000		0.138649
0.112000		0.150000		0.148748
0.113000		0.150000		0.159416
0.114000		0.150000		0.170675
0.115000		0.150000		0.182550
0.116000		0.150000		0.195063
0.117000		0.150000		0.208239
0.118000		0.150000		0.222104
0.119000		0.150000		0.236682
0.120000		0.150000		0.252000
0.121000		0.150000		0.268086
0.122000		0.150000		0.284966
0.123000		0.150000		0.302669
0.124000		0.150000		0.321224
0.125000		0.150000		0.340661
0.126000		0.150000		0.361010
0.127000		0.150000		0.382302
0.128000		0.150000		0.404569
0.129000		0.150000		0.427844
0.130000		0.150000		0.452159
0.131000		0.150000		0.477549
0.132000		0.150000		0.504049
0.133000		0.150000		0.531695
0.134000		0.150000		0.560522
